z	Wx	Wy	Wz
0.00034	2.70495653e13	2.70495653e13	5.54616279e12
0.000345	2.7396195e13	2.7396195e13	5.52523256e12
0.0003499999999999999	2.7741743e13	2.7741743e13	5.50465116e12
0.000355	2.80862129e13	2.80862129e13	5.48406977e12
0.00036	2.84296084e13	2.84296084e13	5.46383721e12
0.000365	2.87719331e13	2.87719331e13	5.44395349e12
0.00037	2.91131905e13	2.91131905e13	5.42406977e12
0.000375	2.94533842e13	2.94533842e13	5.40453488e12
0.00038	2.97925179e13	2.97925179e13	5.385e12
0.000385	3.01305952e13	3.01305952e13	5.36581395e12
0.0003899999999999999	3.04676196e13	3.04676196e13	5.34697674e12
0.000395	3.08035948e13	3.08035948e13	5.32813953e12
0.0004	3.11385244e13	3.11385244e13	5.30965116e12
0.000405	3.14724118e13	3.14724118e13	5.29116279e12
0.00041	3.18052609e13	3.18052609e13	5.27267442e12
0.000415	3.21370751e13	3.21370751e13	5.25453489e12
0.00042	3.2467858e13	3.2467858e13	5.23674419e12
0.000425	3.27976133e13	3.27976133e13	5.21895349e12
0.0004299999999999999	3.31263446e13	3.31263446e13	5.20151163e12
0.000435	3.34540554e13	3.34540554e13	5.18406977e12
0.00044	3.37807494e13	3.37807494e13	5.16697674e12
0.000445	3.41064301e13	3.41064301e13	5.14988372e12
0.00045	3.44311012e13	3.44311012e13	5.13313953e12
0.000455	3.47547664e13	3.47547664e13	5.11639535e12
0.00046	3.50774301e13	3.50774301e13	5.09965116e12
0.000465	3.53990968e13	3.53990968e13	5.08325581e12
0.0004699999999999999	3.5719771e13	3.5719771e13	5.06686047e12
0.0004749999999999999	3.60394573e13	3.60394573e13	5.05081395e12
0.00048	3.63581602e13	3.63581602e13	5.03476744e12
0.000485	3.66758842e13	3.66758842e13	5.01872093e12
0.00049	3.6992634e13	3.6992634e13	5.00337209e12
0.000495	3.73084139e13	3.73084139e13	4.98767442e12
0.0005	3.76232285e13	3.76232285e13	4.97197674e12
0.0005049999999999999	3.79370824e13	3.79370824e13	4.95662791e12
0.0005099999999999999	3.82499801e13	3.82499801e13	4.94162791e12
0.0005149999999999999	3.8561926e13	3.8561926e13	4.92662791e12
0.00052	3.88729249e13	3.88729249e13	4.91162791e12
0.000525	3.91829811e13	3.91829811e13	4.89662791e12
0.00053	3.94920992e13	3.94920992e13	4.88197674e12
0.000535	3.98002837e13	3.98002837e13	4.86732558e12
0.0005399999999999999	4.01075392e13	4.01075392e13	4.85302326e12
0.0005449999999999999	4.04138702e13	4.04138702e13	4.83872093e12
0.0005499999999999999	4.07192813e13	4.07192813e13	4.8244186e12
0.0005549999999999999	4.10237768e13	4.10237768e13	4.81046512e12
0.00056	4.13273615e13	4.13273615e13	4.79651163e12
0.000565	4.16300398e13	4.16300398e13	4.78255814e12
0.00057	4.19318162e13	4.19318162e13	4.76860465e12
0.000575	4.22326953e13	4.22326953e13	4.755e12
0.00058	4.25326816e13	4.25326816e13	4.74139535e12
0.0005849999999999999	4.28317797e13	4.28317797e13	4.72813953e12
0.0005899999999999999	4.3129994e13	4.3129994e13	4.71453488e12
0.0005949999999999999	4.34273291e13	4.34273291e13	4.70127907e12
0.0006	4.37237895e13	4.37237895e13	4.68802326e12
0.000605	4.40193795e13	4.40193795e13	4.67511628e12
0.00061	4.43141019e13	4.43141019e13	4.6622093e12
0.000615	4.46079596e13	4.46079596e13	4.64930233e12
0.0006199999999999999	4.4900955e13	4.4900955e13	4.63639535e12
0.0006249999999999999	4.51930909e13	4.51930909e13	4.62383721e12
0.0006299999999999999	4.54843699e13	4.54843699e13	4.61127907e12
0.0006349999999999999	4.57747947e13	4.57747947e13	4.59872093e12
0.0006399999999999999	4.60643678e13	4.60643678e13	4.58651163e12
0.000645	4.6353092e13	4.6353092e13	4.57395349e12
0.00065	4.664097e13	4.664097e13	4.56174419e12
0.000655	4.69280043e13	4.69280043e13	4.54953488e12
0.00066	4.72141976e13	4.72141976e13	4.53767442e12
0.0006649999999999999	4.74995526e13	4.74995526e13	4.52546512e12
0.0006699999999999999	4.77840718e13	4.77840718e13	4.51360465e12
0.0006749999999999999	4.80677581e13	4.80677581e13	4.50174419e12
0.0006799999999999999	4.83506139e13	4.83506139e13	4.49023256e12
0.000685	4.8632642e13	4.8632642e13	4.47872093e12
0.00069	4.89138451e13	4.89138451e13	4.46686047e12
0.000695	4.91942257e13	4.91942257e13	4.45534884e12
0.0006999999999999999	4.94737865e13	4.94737865e13	4.44418605e12
0.0007049999999999999	4.97525302e13	4.97525302e13	4.43267442e12
0.0007099999999999999	5.00304593e13	5.00304593e13	4.42151163e12
0.0007149999999999999	5.03075767e13	5.03075767e13	4.41034884e12
0.0007199999999999999	5.05838849e13	5.05838849e13	4.39918605e12
0.000725	5.08593865e13	5.08593865e13	4.38802326e12
0.00073	5.11340843e13	5.11340843e13	4.3772093e12
0.000735	5.14079808e13	5.14079808e13	4.36639535e12
0.00074	5.16810787e13	5.16810787e13	4.35523256e12
0.0007449999999999999	5.19533808e13	5.19533808e13	4.34476744e12
0.0007499999999999999	5.22248895e13	5.22248895e13	4.33395349e12
0.0007549999999999999	5.24956075e13	5.24956075e13	4.32313953e12
0.0007599999999999999	5.27655368e13	5.27655368e13	4.31267442e12
0.000765	5.30346793e13	5.30346793e13	4.3022093e12
0.00077	5.33030369e13	5.33030369e13	4.29174419e12
0.000775	5.35706117e13	5.35706117e13	4.28127907e12
0.0007799999999999999	5.38374054e13	5.38374054e13	4.27116279e12
0.0007849999999999999	5.41034201e13	5.41034201e13	4.26104651e12
0.0007899999999999999	5.43686576e13	5.43686576e13	4.2505814e12
0.0007949999999999999	5.46331199e13	5.46331199e13	4.24046512e12
0.0007999999999999999	5.4896809e13	5.4896809e13	4.23034884e12
0.0008049999999999999	5.51597266e13	5.51597266e13	4.2205814e12
0.00081	5.54218749e13	5.54218749e13	4.21046512e12
0.000815	5.56832556e13	5.56832556e13	4.20069767e12
0.00082	5.59438707e13	5.59438707e13	4.19093023e12
0.0008249999999999999	5.62037222e13	5.62037222e13	4.18116279e12
0.0008299999999999999	5.6462812e13	5.6462812e13	4.17139535e12
0.0008349999999999999	5.67211419e13	5.67211419e13	4.16162791e12
0.0008399999999999999	5.6978714e13	5.6978714e13	4.1522093e12
0.0008449999999999999	5.72355302e13	5.72355302e13	4.14244186e12
0.00085	5.74915923e13	5.74915923e13	4.13302326e12
0.000855	5.77469023e13	5.77469023e13	4.12360465e12
0.0008599999999999999	5.80014622e13	5.80014622e13	4.11418605e12
0.0008649999999999999	5.82552738e13	5.82552738e13	4.10476744e12
0.0008699999999999999	5.85083391e13	5.85083391e13	4.09569767e12
0.0008749999999999999	5.876066e13	5.876066e13	4.08627907e12
0.0008799999999999999	5.90122385e13	5.90122385e13	4.0772093e12
0.0008849999999999999	5.92630764e13	5.92630764e13	4.06813953e12
0.00089	5.95131758e13	5.95131758e13	4.05906977e12
0.000895	5.97625384e13	5.97625384e13	4.05e12
0.0009	6.00111663e13	6.00111663e13	4.04093023e12
0.0009049999999999999	6.02590614e13	6.02590614e13	4.0322093e12
0.0009099999999999999	6.05062254e13	6.05062254e13	4.02313953e12
0.0009149999999999999	6.07526603e13	6.07526603e13	4.0144186e12
0.0009199999999999999	6.09983678e13	6.09983678e13	4.00569767e12
0.0009249999999999999	6.12433499e13	6.12433499e13	3.99697674e12
0.00093	6.14876082e13	6.14876082e13	3.98825581e12
0.000935	6.17311447e13	6.17311447e13	3.97953488e12
0.0009399999999999999	6.19739611e13	6.19739611e13	3.97081395e12
0.0009449999999999999	6.22160594e13	6.22160594e13	3.96244186e12
0.0009499999999999999	6.24574412e13	6.24574412e13	3.95372093e12
0.0009549999999999999	6.26981086e13	6.26981086e13	3.94534884e12
0.0009599999999999999	6.29380632e13	6.29380632e13	3.93697674e12
0.0009649999999999999	6.31773069e13	6.31773069e13	3.92825581e12
0.0009699999999999999	6.34158415e13	6.34158415e13	3.92023256e12
0.000975	6.36536689e13	6.36536689e13	3.91186047e12
0.00098	6.38907908e13	6.38907908e13	3.90348837e12
0.000985	6.41272092e13	6.41272092e13	3.89511628e12
0.00099	6.43629259e13	6.43629259e13	3.88709302e12
0.000995	6.45979426e13	6.45979426e13	3.87872093e12
0.001	6.48322612e13	6.48322612e13	3.87069767e12
0.001005	6.50658835e13	6.50658835e13	3.862674420000001e12
0.00101	6.52988114e13	6.52988114e13	3.854651160000001e12
0.001015	6.55310466e13	6.55310466e13	3.846627910000001e12
0.00102	6.57625911e13	6.57625911e13	3.838604650000001e12
0.001025	6.59934466e13	6.59934466e13	3.830581400000001e12
0.00103	6.62236149e13	6.62236149e13	3.822906980000001e12
0.001035	6.6453098e13	6.6453098e13	3.81488372e12
0.00104	6.66818975e13	6.66818975e13	3.8072093e12
0.001045	6.69100154e13	6.69100154e13	3.79953488e12
0.00105	6.71374535e13	6.71374535e13	3.79151163e12
0.001055	6.73642135e13	6.73642135e13	3.78383721e12
0.00106	6.75902969e13	6.75902969e13	3.77616279e12
0.001065	6.78157051e13	6.78157051e13	3.76848837e12
0.00107	6.80404395e13	6.80404395e13	3.76116279e12
0.001075	6.82645015e13	6.82645015e13	3.75348837e12
0.00108	6.84878924e13	6.84878924e13	3.745813950000001e12
0.001085	6.87106138e13	6.87106138e13	3.738488370000001e12
0.00109	6.89326669e13	6.89326669e13	3.730813950000001e12
0.001095	6.91540533e13	6.91540533e13	3.723488370000001e12
0.0011	6.93747742e13	6.93747742e13	3.716162790000001e12
0.001105	6.95948311e13	6.95948311e13	3.708488370000001e12
0.00111	6.98142254e13	6.98142254e13	3.701162790000001e12
0.001115	7.00329584e13	7.00329584e13	3.693837210000001e12
0.00112	7.02510316e13	7.02510316e13	3.68686047e12
0.001125	7.04684464e13	7.04684464e13	3.67953488e12
0.00113	7.06852042e13	7.06852042e13	3.6722093e12
0.001135	7.09013064e13	7.09013064e13	3.66488372e12
0.00114	7.11167543e13	7.11167543e13	3.65790698e12
0.001145	7.13315493e13	7.13315493e13	3.6505814e12
0.00115	7.1545693e13	7.1545693e13	3.64360465e12
0.001155	7.17591866e13	7.17591866e13	3.63627907e12
0.00116	7.19720316e13	7.19720316e13	3.62930233e12
0.001165	7.21842293e13	7.21842293e13	3.622325580000001e12
0.00117	7.23957812e13	7.23957812e13	3.615348840000001e12
0.001175	7.26066886e13	7.26066886e13	3.608372090000001e12
0.00118	7.2816953e13	7.2816953e13	3.601395350000001e12
0.001185	7.30265758e13	7.30265758e13	3.594418600000001e12
0.00119	7.32355583e13	7.32355583e13	3.587441860000001e12
0.001195	7.34439019e13	7.34439019e13	3.580813950000001e12
0.0012	7.36516081e13	7.36516081e13	3.57383721e12
0.001205	7.38586783e13	7.38586783e13	3.56686047e12
0.00121	7.40651141e13	7.40651141e13	3.56023256e12
0.001215	7.42709171e13	7.42709171e13	3.55360465e12
0.00122	7.44760891e13	7.44760891e13	3.54662791e12
0.001225	7.46806317e13	7.46806317e13	3.54e12
0.00123	7.48845466e13	7.48845466e13	3.53337209e12
0.001235	7.50878354e13	7.50878354e13	3.52639535e12
0.00124	7.52904997e13	7.52904997e13	3.520116280000001e12
0.001245	7.54925413e13	7.54925413e13	3.513139530000001e12
0.00125	7.56939618e13	7.56939618e13	3.506860470000001e12
0.001255	7.58947629e13	7.58947629e13	3.500232560000001e12
0.00126	7.60949462e13	7.60949462e13	3.493604650000001e12
0.001265	7.62945134e13	7.62945134e13	3.487081400000001e12
0.00127	7.64934662e13	7.64934662e13	3.480488370000001e12
0.001275	7.66918062e13	7.66918062e13	3.474034880000001e12
0.00128	7.68895351e13	7.68895351e13	3.467546510000001e12
0.001285	7.70866545e13	7.70866545e13	3.46116279e12
0.00129	7.72831662e13	7.72831662e13	3.45467442e12
0.001295	7.74790717e13	7.74790717e13	3.4482907e12
0.0013	7.76743727e13	7.76743727e13	3.44194186e12
0.001305	7.7869071e13	7.7869071e13	3.43555814e12
0.00131	7.80631681e13	7.80631681e13	3.42927907e12
0.001315	7.82566657e13	7.82566657e13	3.42289535e12
0.00132	7.84495656e13	7.84495656e13	3.41661628e12
0.001325	7.86418692e13	7.86418692e13	3.410337210000001e12
0.00133	7.88335784e13	7.88335784e13	3.404058140000001e12
0.001335	7.90246948e13	7.90246948e13	3.397883720000001e12
0.00134	7.921522e13	7.921522e13	3.391604650000001e12
0.001345	7.94051556e13	7.94051556e13	3.385430230000001e12
0.00135	7.95945035e13	7.95945035e13	3.379220930000001e12
0.001355	7.97832651e13	7.97832651e13	3.373151160000001e12
0.00136	7.99714418e13	7.99714418e13	3.366976740000001e12
0.001365	8.01590348e13	8.01590348e13	3.36090698e12
0.00137	8.03460455e13	8.03460455e13	3.35480233e12
0.001375	8.05324749e13	8.05324749e13	3.34873256e12
0.00138	8.07183245e13	8.07183245e13	3.34266279e12
0.001385	8.09035954e13	8.09035954e13	3.33659302e12
0.00139	8.1088289e13	8.1088289e13	3.33059302e12
0.001395	8.12724064e13	8.12724064e13	3.32452326e12
0.0014	8.1455949e13	8.1455949e13	3.318523260000001e12
0.001405	8.16389179e13	8.16389179e13	3.312662790000001e12
0.00141	8.18213145e13	8.18213145e13	3.306662790000001e12
0.001415	8.20031399e13	8.20031399e13	3.300697670000001e12
0.00142	8.21843955e13	8.21843955e13	3.294802330000001e12
0.001425	8.23650826e13	8.23650826e13	3.288941860000001e12
0.00143	8.25452022e13	8.25452022e13	3.283046510000001e12
0.001435	8.27247558e13	8.27247558e13	3.277186050000001e12
0.00144	8.29037446e13	8.29037446e13	3.271290700000001e12
0.001445	8.30821698e13	8.30821698e13	3.265500000000001e12
0.00145	8.32600327e13	8.32600327e13	3.25974419e12
0.001455	8.34373345e13	8.34373345e13	3.25384884e12
0.00146	8.36140765e13	8.36140765e13	3.24805814e12
0.001465	8.379026e13	8.379026e13	3.24240698e12
0.00147	8.39658862e13	8.39658862e13	3.23661628e12
0.001475	8.41409564e13	8.41409564e13	3.23082558e12
0.00148	8.43154717e13	8.43154717e13	3.22513953e12
0.001485	8.44894336e13	8.44894336e13	3.219453490000001e12
0.00149	8.46628431e13	8.46628431e13	3.213802330000001e12
0.001495	8.48357017e13	8.48357017e13	3.208116280000001e12
0.0015	8.50080105e13	8.50080105e13	3.20243023e12
0.001505	8.51797708e13	8.51797708e13	3.19684884e12
0.00151	8.53509842e13	8.53509842e13	3.191267440000001e12
0.001515	8.55216521e13	8.55216521e13	3.1855814e12
0.00152	8.5691776e13	8.5691776e13	3.18e12
0.001525	8.58613574e13	8.58613574e13	3.1744186e12
0.00153	8.60303979e13	8.60303979e13	3.16894186e12
0.001535	8.6198899e13	8.6198899e13	3.16336047e12
0.00154	8.63668621e13	8.63668621e13	3.15777907e12
0.001545	8.65342889e13	8.65342889e13	3.15230233e12
0.00155	8.67011807e13	8.67011807e13	3.14682558e12
0.001555	8.68675391e13	8.68675391e13	3.14131395e12
0.00156	8.70333657e13	8.70333657e13	3.13583721e12
0.001565	8.71986619e13	8.71986619e13	3.13036047e12
0.00157	8.73634292e13	8.73634292e13	3.12498837e12
0.001575	8.75276692e13	8.75276692e13	3.11951163e12
0.00158	8.76913834e13	8.76913834e13	3.11410465e12
0.001585	8.78545732e13	8.78545732e13	3.10873256e12
0.00159	8.80172402e13	8.80172402e13	3.10336047e12
0.001595	8.81793859e13	8.81793859e13	3.09798837e12
0.0016	8.83410119e13	8.83410119e13	3.0925814e12
0.001605	8.85021195e13	8.85021195e13	3.08731395e12
0.00161	8.86627104e13	8.86627104e13	3.08194186e12
0.001615	8.8822786e13	8.8822786e13	3.07663953e12
0.00162	8.89823479e13	8.89823479e13	3.07137209e12
0.001625	8.91413975e13	8.91413975e13	3.06606977e12
0.00163	8.92999364e13	8.92999364e13	3.06080233e12
0.001635	8.94579661e13	8.94579661e13	3.0555e12
0.00164	8.96154881e13	8.96154881e13	3.05023256e12
0.001645	8.9772504e13	8.9772504e13	3.04503488e12
0.00165	8.99290151e13	8.99290151e13	3.03987209e12
0.001655	9.0085023e13	9.0085023e13	3.03456977e12
0.00166	9.02405292e13	9.02405292e13	3.02940698e12
0.001665	9.03955348e13	9.03955348e13	3.0242093e12
0.00167	9.05500413e13	9.05500413e13	3.01904651e12
0.001675	9.070405e13	9.070405e13	3.01395349e12
0.00168	9.08575622e13	9.08575622e13	3.00875581e12
0.001685	9.10105793e13	9.10105793e13	3.00369767e12
0.00169	9.11631026e13	9.11631026e13	2.9985e12
0.001695	9.13151335e13	9.13151335e13	2.99340698e12
0.0017	9.14666733e13	9.14666733e13	2.98834884e12
0.001705	9.16177234e13	9.16177234e13	2.98325581e12
0.00171	9.1768285e13	9.1768285e13	2.97816279e12
0.001715	9.19183596e13	9.19183596e13	2.97317442e12
0.00172	9.20679484e13	9.20679484e13	2.96811628e12
0.001725	9.22170529e13	9.22170529e13	2.96312791e12
0.00173	9.23656743e13	9.23656743e13	2.95803488e12
0.001735	9.2513814e13	9.2513814e13	2.95304651e12
0.00174	9.26614734e13	9.26614734e13	2.94805814e12
0.001745	9.28086537e13	9.28086537e13	2.94310465e12
0.00175	9.29553563e13	9.29553563e13	2.93822093e12
0.001755	9.31015827e13	9.31015827e13	2.93323256e12
0.00176	9.3247334e13	9.3247334e13	2.92824419e12
0.001765	9.33926117e13	9.33926117e13	2.92336047e12
0.00177	9.3537417e13	9.3537417e13	2.91847674e12
0.001775	9.36817514e13	9.36817514e13	2.91348837e12
0.00178	9.38256162e13	9.38256162e13	2.90860465e12
0.001785	9.39690127e13	9.39690127e13	2.90372093e12
0.00179	9.41119422e13	9.41119422e13	2.89894186e12
0.001795	9.42544061e13	9.42544061e13	2.89405814e12
0.0018	9.43964058e13	9.43964058e13	2.88917442e12
0.001805	9.45379426e13	9.45379426e13	2.88439535e12
0.00181	9.46790183e13	9.46790183e13	2.87961628e12
0.001815	9.48196346e13	9.48196346e13	2.87473256e12
0.00182	9.49597932e13	9.49597932e13	2.8699186e12
0.001825	9.50994959e13	9.50994959e13	2.86513953e12
0.00183	9.52387446e13	9.52387446e13	2.86036047e12
0.001835	9.53775409e13	9.53775409e13	2.85568605e12
0.00184	9.55158866e13	9.55158866e13	2.85090698e12
0.001845	9.56537835e13	9.56537835e13	2.84619767e12
0.00185	9.57912333e13	9.57912333e13	2.8414186e12
0.001855	9.59282379e13	9.59282379e13	2.83674419e12
0.00186	9.60647989e13	9.60647989e13	2.83206977e12
0.001865	9.62009181e13	9.62009181e13	2.82736047e12
0.00187	9.63365973e13	9.63365973e13	2.82268605e12
0.001875	9.64718383e13	9.64718383e13	2.81801163e12
0.00188	9.66066427e13	9.66066427e13	2.81333721e12
0.001885	9.67410125e13	9.67410125e13	2.80873256e12
0.00189	9.68749492e13	9.68749492e13	2.80416279e12
0.001895	9.70084548e13	9.70084548e13	2.79945349e12
0.0019	9.71415309e13	9.71415309e13	2.79488372e12
0.001905	9.72741794e13	9.72741794e13	2.79031395e12
0.00191	9.74064019e13	9.74064019e13	2.7857093e12
0.001915	9.75382003e13	9.75382003e13	2.78113953e12
0.00192	9.76695762e13	9.76695762e13	2.77653488e12
0.001925	9.78005316e13	9.78005316e13	2.77206977e12
0.00193	9.79310681e13	9.79310681e13	2.76746512e12
0.001935	9.80611874e13	9.80611874e13	2.763e12
0.00194	9.81908914e13	9.81908914e13	2.7585e12
0.001945	9.83201819e13	9.83201819e13	2.75393023e12
0.00195	9.84490605e13	9.84490605e13	2.74943023e12
0.001955	9.85775289e13	9.85775289e13	2.744965120000001e12
0.00196	9.87055882e13	9.87055882e13	2.74056977e12
0.001965	9.88332392e13	9.88332392e13	2.736069770000001e12
0.00197	9.89604829e13	9.89604829e13	2.73160465e12
0.001975	9.90873203e13	9.90873203e13	2.727209300000001e12
0.00198	9.92137521e13	9.92137521e13	2.72281395e12
0.001985	9.93397793e13	9.93397793e13	2.71834884e12
0.00199	9.94654029e13	9.94654029e13	2.71395349e12
0.001995	9.95906238e13	9.95906238e13	2.70955814e12
0.002	9.97154428e13	9.97154428e13	2.70519767e12
0.002005	9.98398609e13	9.98398609e13	2.70090698e12
0.00201	9.9963879e13	9.9963879e13	2.696511630000001e12
0.002015	1.00087498e14	1.00087498e14	2.69211628e12
0.00202	1.00210719e14	1.00210719e14	2.687825580000001e12
0.002025	1.00333542e14	1.00333542e14	2.68356977e12
0.00203	1.0045597e14	1.0045597e14	2.679174420000001e12
0.002035	1.00578002e14	1.00578002e14	2.67488372e12
0.00204	1.00699639e14	1.00699639e14	2.670593020000001e12
0.002045	1.00820883e14	1.00820883e14	2.66630233e12
0.00205	1.00941734e14	1.00941734e14	2.662116280000001e12
0.002055	1.01062193e14	1.01062193e14	2.65782558e12
0.00206	1.01182261e14	1.01182261e14	2.653569770000001e12
0.002065	1.0130194e14	1.0130194e14	2.64938372e12
0.00207	1.01421229e14	1.01421229e14	2.64519767e12
0.002075	1.0154013e14	1.0154013e14	2.64101163e12
0.00208	1.01658644e14	1.01658644e14	2.63672093e12
0.002085	1.01776772e14	1.01776772e14	2.632534880000001e12
0.00209	1.01894515e14	1.01894515e14	2.62845349e12
0.002095	1.02011873e14	1.02011873e14	2.624267440000001e12
0.0021	1.02128847e14	1.02128847e14	2.6200814e12
0.002105	1.02245439e14	1.02245439e14	2.615965120000001e12
0.00211	1.0236165e14	1.0236165e14	2.61177907e12
0.002115	1.02477483e14	1.02477483e14	2.607697670000001e12
0.00212	1.02592938e14	1.02592938e14	2.60361628e12
0.002125	1.02708018e14	1.02708018e14	2.599534880000001e12
0.00213	1.02822726e14	1.02822726e14	2.59545349e12
0.002135	1.02937062e14	1.02937062e14	2.591372090000001e12
0.00214	1.03051028e14	1.03051028e14	2.5872907e12
0.002145	1.03164627e14	1.03164627e14	2.583279070000001e12
0.00215	1.03277861e14	1.03277861e14	2.57919767e12
0.002155	1.03390731e14	1.03390731e14	2.57522093e12
0.00216	1.03503239e14	1.03503239e14	2.571139530000001e12
0.002165	1.03615387e14	1.03615387e14	2.56712791e12
0.00217	1.03727177e14	1.03727177e14	2.563151160000001e12
0.002175	1.03838611e14	1.03838611e14	2.55917442e12
0.00218	1.0394969e14	1.0394969e14	2.555197670000001e12
0.002185	1.04060418e14	1.04060418e14	2.5512907e12
0.00219	1.04170795e14	1.04170795e14	2.547313950000001e12
0.002195	1.04280823e14	1.04280823e14	2.54333721e12
0.0022	1.04390505e14	1.04390505e14	2.539430230000001e12
0.002205	1.04499842e14	1.04499842e14	2.53555814e12
0.00221	1.04608836e14	1.04608836e14	2.531546510000001e12
0.002215	1.04717489e14	1.04717489e14	2.52767442e12
0.00222	1.04825803e14	1.04825803e14	2.523802330000001e12
0.002225	1.0493378e14	1.0493378e14	2.52e12
0.00223	1.05041422e14	1.05041422e14	2.516127910000001e12
0.002235	1.0514873e14	1.0514873e14	2.51222093e12
0.00224	1.05255707e14	1.05255707e14	2.50845349e12
0.002245	1.05362354e14	1.05362354e14	2.504546510000001e12
0.00225	1.05468673e14	1.05468673e14	2.50077907e12
0.002255	1.05574666e14	1.05574666e14	2.496976740000001e12
0.00226	1.05680334e14	1.05680334e14	2.49317442e12
0.002265	1.05785678e14	1.05785678e14	2.489406980000001e12
0.00227	1.05890697e14	1.05890697e14	2.48560465e12
0.002275	1.05995393e14	1.05995393e14	2.481837210000001e12
0.00228	1.06099766e14	1.06099766e14	2.47803488e12
0.002285	1.06203817e14	1.06203817e14	2.474337210000001e12
0.00229	1.06307546e14	1.06307546e14	2.47056977e12
0.002295	1.06410954e14	1.06410954e14	2.466872090000001e12
0.0023	1.06514042e14	1.06514042e14	2.46317442e12
0.002305	1.06616809e14	1.06616809e14	2.459511630000001e12
0.00231	1.06719258e14	1.06719258e14	2.45581395e12
0.002315	1.06821387e14	1.06821387e14	2.45211628e12
0.00232	1.06923199e14	1.06923199e14	2.44845349e12
0.002325	1.07024693e14	1.07024693e14	2.44475581e12
