z	Wz
0.01014	3.75076008e11
0.01016	3.73736647e11
0.01018	3.72403346e11
0.0102	3.71076077e11
0.01022	3.69754808e11
0.01024	3.68439509e11
0.01026	3.67130152e11
0.01028	3.65826705e11
0.0103	3.64529139e11
0.01032	3.63237423e11
0.01034	3.61951529e11
0.01036	3.60671425e11
0.01038	3.59397082e11
0.0104	3.5812847e11
0.01042	3.56865558e11
0.01044	3.55608318e11
0.01046	3.54356718e11
0.01048	3.5311073e11
0.0105	3.51870322e11
0.01052	3.50635466e11
0.01054	3.4940613e11
0.01056	3.48182285e11
0.01058	3.46963902e11
0.0106	3.45750949e11
0.01062	3.44543397e11
0.01064	3.43341217e11
0.01066	3.42144378e11
0.01068	3.4095285e11
0.0107	3.39766603e11
0.01072	3.38585607e11
0.01074	3.37409832e11
0.01076	3.36239249e11
0.01078	3.35073827e11
0.0108	3.33913536e11
0.01082	3.32758346e11
0.01084	3.31608228e11
0.01086	3.30463151e11
0.01088	3.29323085e11
0.0109	3.28188001e11
0.01092	3.27057868e11
0.01094	3.25932656e11
0.01096	3.24812336e11
0.01098	3.23696877e11
0.011	3.2258625e11
0.01102	3.21480425e11
0.01104	3.20379378e11
0.01106	3.19283084e11
0.01108	3.1819152e11
0.0111	3.17104662e11
0.01112	3.16022485e11
0.01114	3.14944966e11
0.01116	3.1387208e11
0.01118	3.12803804e11
0.0112	3.11740114e11
0.01122	3.10680986e11
0.01124	3.09626395e11
0.01126	3.08576318e11
0.01128	3.07530732e11
0.0113	3.06489611e11
0.01132	3.05452931e11
0.01134	3.0442067e11
0.01136	3.03392803e11
0.01138	3.02369306e11
0.0114	3.01350155e11
0.01142	3.00335326e11
0.01144	2.99324794e11
0.01146	2.98318537e11
0.01148	2.97316531e11
0.0115	2.9631875e11
0.01152	2.95325172e11
0.01154	2.94335775e11
0.01156	2.93350538e11
0.01158	2.9236944e11
0.0116	2.91392459e11
0.01162	2.90419575e11
0.01164	2.89450766e11
0.01166	2.88486012e11
0.01168	2.8752529e11
0.0117	2.86568581e11
0.01172	2.85615862e11
0.01174	2.84667113e11
0.01176	2.83722313e11
0.01178	2.8278144e11
0.0118	2.81844473e11
0.01182	2.80911391e11
0.01184	2.79982174e11
0.01186	2.79056799e11
0.01188	2.78135246e11
0.0119	2.77217493e11
0.01192	2.7630352e11
0.01194	2.75393306e11
0.01196	2.74486828e11
0.01198	2.73584067e11
0.012	2.72685e11
0.01202	2.71789608e11
0.01204	2.70897874e11
0.01206	2.70009782e11
0.01208	2.69125317e11
0.0121	2.68244462e11
0.01212	2.67367202e11
0.01214	2.6649352e11
0.01216	2.65623402e11
0.01218	2.64756832e11
0.0122	2.63893793e11
0.01222	2.63034269e11
0.01224	2.62178246e11
0.01226	2.61325707e11
0.01228	2.60476636e11
0.0123	2.59631018e11
0.01232	2.58788836e11
0.01234	2.57950075e11
0.01236	2.5711472e11
0.01238	2.56282754e11
0.0124	2.55454162e11
0.01242	2.54628927e11
0.01244	2.53807034e11
0.01246	2.52988468e11
0.01248	2.52173212e11
0.0125	2.5136125e11
0.01252	2.50552567e11
0.01254	2.49747146e11
0.01256	2.48944972e11
0.01258	2.48146026e11
0.0126	2.47350294e11
0.01262	2.46557758e11
0.01264	2.45768402e11
0.01266	2.44982209e11
0.01268	2.44199164e11
0.0127	2.43419249e11
0.01272	2.42642448e11
0.01274	2.41868745e11
0.01276	2.41098123e11
0.01278	2.40330566e11
0.0128	2.39566057e11
0.01282	2.3880458e11
0.01284	2.38046118e11
0.01286	2.37290655e11
0.01288	2.36538175e11
0.0129	2.3578866e11
0.01292	2.35042095e11
0.01294	2.34298463e11
0.01296	2.33557747e11
0.01298	2.32819932e11
0.013	2.32085e11
0.01302	2.31352936e11
0.01304	2.30623727e11
0.01306	2.2989736e11
0.01308	2.29173823e11
0.0131	2.28453103e11
0.01312	2.27735188e11
0.01314	2.27020066e11
0.01316	2.26307725e11
0.01318	2.25598151e11
0.0132	2.24891332e11
0.01322	2.24187256e11
0.01324	2.23485911e11
0.01326	2.22787284e11
0.01328	2.22091363e11
0.0133	2.21398135e11
0.01332	2.20707587e11
0.01334	2.20019708e11
0.01336	2.19334486e11
0.01338	2.18651906e11
0.0134	2.17971958e11
0.01342	2.17294629e11
0.01344	2.16619906e11
0.01346	2.15947776e11
0.01348	2.15278229e11
0.0135	2.1461125e11
0.01352	2.13946828e11
0.01354	2.13284952e11
0.01356	2.1262561e11
0.01358	2.11968791e11
0.0136	2.11314485e11
0.01362	2.10662679e11
0.01364	2.10013363e11
0.01366	2.09366526e11
0.01368	2.08722156e11
0.0137	2.08080243e11
0.01372	2.07440776e11
0.01374	2.06803742e11
0.01376	2.06169131e11
0.01378	2.05536933e11
0.0138	2.04907135e11
0.01382	2.04279727e11
0.01384	2.03654697e11
0.01386	2.03032035e11
0.01388	2.02411728e11
0.0139	2.01793768e11
0.01392	2.01178141e11
0.01394	2.00564836e11
0.01396	1.99953844e11
0.01398	1.99345152e11
0.014	1.9873875e11
0.01402	1.98134626e11
0.01404	1.9753277e11
0.01406	1.96933172e11
0.01408	1.96335822e11
0.0141	1.95740709e11
0.01412	1.95147823e11
0.01414	1.94557154e11
0.01416	1.93968691e11
0.01418	1.93382425e11
0.0142	1.92798345e11
0.01422	1.9221644e11
0.01424	1.91636702e11
0.01426	1.91059118e11
0.01428	1.9048368e11
0.0143	1.89910376e11
0.01432	1.89339197e11
0.01434	1.88770132e11
0.01436	1.88203172e11
0.01438	1.87638305e11
0.0144	1.87075522e11
0.01442	1.86514812e11
0.01444	1.85956165e11
0.01446	1.85399571e11
0.01448	1.84845019e11
0.0145	1.842925e11
0.01452	1.83742003e11
0.01454	1.8319352e11
0.01456	1.82647042e11
0.01458	1.82102562e11
0.0146	1.81560069e11
0.01462	1.81019558e11
0.01464	1.80481018e11
0.01466	1.79944442e11
0.01468	1.79409821e11
0.0147	1.78877147e11
0.01472	1.78346412e11
0.01474	1.77817607e11
0.01476	1.77290724e11
0.01478	1.76765755e11
0.0148	1.7624269e11
0.01482	1.75721523e11
0.01484	1.75202244e11
0.01486	1.74684846e11
0.01488	1.74169319e11
0.0149	1.73655656e11
0.01492	1.73143848e11
0.01494	1.72633886e11
0.01496	1.72125764e11
0.01498	1.71619471e11
0.015	1.71115e11
0.01502	1.70612343e11
0.01504	1.70111492e11
0.01506	1.69612442e11
0.01508	1.69115184e11
0.0151	1.68619713e11
0.01512	1.68126022e11
0.01514	1.67634103e11
0.01516	1.6714395e11
0.01518	1.66655557e11
0.0152	1.66168916e11
0.01522	1.65684021e11
0.01524	1.65200865e11
0.01526	1.64719441e11
0.01528	1.64239742e11
0.0153	1.63761762e11
0.01532	1.63285494e11
0.01534	1.62810931e11
0.01536	1.62338067e11
0.01538	1.61866894e11
0.0154	1.61397406e11
0.01542	1.60929596e11
0.01544	1.60463457e11
0.01546	1.59998982e11
0.01548	1.59536166e11
0.0155	1.59075e11
0.01552	1.58615478e11
0.01554	1.58157592e11
0.01556	1.57701334e11
0.01558	1.57246695e11
0.0156	1.56793668e11
0.01562	1.56342243e11
0.01564	1.55892413e11
0.01566	1.55444169e11
0.01568	1.54997504e11
0.0157	1.54552408e11
0.01572	1.54108875e11
0.01574	1.53666894e11
0.01576	1.53226459e11
0.01578	1.5278756e11
0.0158	1.5235019e11
0.01582	1.51914341e11
0.01584	1.51480003e11
0.01586	1.5104717e11
0.01588	1.50615832e11
0.0159	1.50185981e11
0.01592	1.4975761e11
0.01594	1.49330709e11
0.01596	1.48905271e11
0.01598	1.48481288e11
0.016	1.4805875e11
0.01602	1.47637651e11
0.01604	1.47217986e11
0.01606	1.46799751e11
0.01608	1.46382942e11
0.0161	1.45967556e11
0.01612	1.45553587e11
0.01614	1.45141034e11
0.01616	1.4472989e11
0.01618	1.44320154e11
0.0162	1.4391182e11
0.01622	1.43504885e11
0.01624	1.43099346e11
0.01626	1.42695197e11
0.01628	1.42292435e11
0.0163	1.41891057e11
0.01632	1.41491058e11
0.01634	1.41092435e11
0.01636	1.40695183e11
0.01638	1.40299299e11
0.0164	1.39904779e11
0.01642	1.39511619e11
0.01644	1.39119815e11
0.01646	1.38729363e11
0.01648	1.38340259e11
0.0165	1.379525e11
0.01652	1.37566081e11
0.01654	1.37180995e11
0.01656	1.36797238e11
0.01658	1.36414802e11
0.0166	1.3603368e11
0.01662	1.35653867e11
0.01664	1.35275356e11
0.01666	1.34898141e11
0.01668	1.34522214e11
0.0167	1.34147571e11
0.01672	1.33774204e11
0.01674	1.33402107e11
0.01676	1.33031273e11
0.01678	1.32661697e11
0.0168	1.32293372e11
0.01682	1.31926291e11
0.01684	1.31560447e11
0.01686	1.31195836e11
0.01688	1.30832449e11
0.0169	1.30470282e11
0.01692	1.30109326e11
0.01694	1.29749577e11
0.01696	1.29391027e11
0.01698	1.2903367e11
0.017	1.286775e11
0.01702	1.28322511e11
0.01704	1.27968697e11
0.01706	1.27616056e11
0.01708	1.27264583e11
0.0171	1.26914274e11
0.01712	1.26565125e11
0.01714	1.26217132e11
0.01716	1.2587029e11
0.01718	1.25524597e11
0.0172	1.25180046e11
0.01722	1.24836636e11
0.01724	1.2449436e11
0.01726	1.24153216e11
0.01728	1.238132e11
0.0173	1.23474306e11
0.01732	1.23136532e11
0.01734	1.22799872e11
0.01736	1.22464324e11
0.01738	1.22129883e11
0.0174	1.21796544e11
0.01742	1.21464304e11
0.01744	1.21133159e11
0.01746	1.20803104e11
0.01748	1.20474136e11
0.0175	1.2014625e11
0.01752	1.19819443e11
0.01754	1.19493709e11
0.01756	1.19169046e11
0.01758	1.18845448e11
0.0176	1.18522913e11
0.01762	1.18201435e11
0.01764	1.1788101e11
0.01766	1.17561634e11
0.01768	1.17243304e11
0.0177	1.16926014e11
0.01772	1.16609761e11
0.01774	1.16294541e11
0.01776	1.15980349e11
0.01778	1.15667181e11
0.0178	1.15355034e11
0.01782	1.15043902e11
0.01784	1.14733783e11
0.01786	1.1442467e11
0.01788	1.14116562e11
0.0179	1.13809453e11
0.01792	1.13503338e11
0.01794	1.13198215e11
0.01796	1.12894079e11
0.01798	1.12590925e11
0.018	1.1228875e11
0.01802	1.11987549e11
0.01804	1.1168732e11
0.01806	1.1138806e11
0.01808	1.11089766e11
0.0181	1.10792435e11
0.01812	1.10496064e11
0.01814	1.10200651e11
0.01816	1.09906192e11
0.01818	1.09612685e11
0.0182	1.09320128e11
0.01822	1.09028516e11
0.01824	1.08737849e11
0.01826	1.08448122e11
0.01828	1.08159332e11
0.0183	1.07871478e11
0.01832	1.07584557e11
0.01834	1.07298564e11
0.01836	1.07013499e11
0.01838	1.06729357e11
0.0184	1.06446136e11
0.01842	1.06163834e11
0.01844	1.05882446e11
0.01846	1.05601972e11
0.01848	1.05322408e11
0.0185	1.0504375e11
0.01852	1.04765996e11
0.01854	1.04489142e11
0.01856	1.04213183e11
0.01858	1.03938113e11
0.0186	1.03663929e11
0.01862	1.03390624e11
0.01864	1.03118196e11
0.01866	1.02846638e11
0.01868	1.02575946e11
0.0187	1.02306115e11
0.01872	1.02037141e11
0.01874	1.01769019e11
0.01876	1.01501743e11
0.01878	1.01235309e11
0.0188	1.00969713e11
0.01882	1.00704949e11
0.01884	1.00441013e11
0.01886	1.001779e11
0.01888	9.9915605e10
0.0189	9.96541235e10
0.01892	9.93934507e10
0.01894	9.91335817e10
0.01896	9.88745118e10
0.01898	9.86162361e10
0.019	9.835875e10
0.01902	9.81020491e10
0.01904	9.78461314e10
0.01906	9.75909952e10
0.01908	9.7336639e10
0.0191	9.70830611e10
0.01912	9.68302599e10
0.01914	9.65782339e10
0.01916	9.63269815e10
0.01918	9.60765011e10
0.0192	9.5826791e10
0.01922	9.55778497e10
0.01924	9.53296756e10
0.01926	9.50822671e10
0.01928	9.48356225e10
0.0193	9.45897404e10
0.01932	9.43446191e10
0.01934	9.41002569e10
0.01936	9.38566524e10
0.01938	9.36138039e10
0.0194	9.33717099e10
0.01942	9.31303686e10
0.01944	9.28897786e10
0.01946	9.26499382e10
0.01948	9.24108459e10
0.0195	9.21725e10
0.01952	9.19348987e10
0.01954	9.16980394e10
0.01956	9.1461919e10
0.01958	9.12265345e10
0.0196	9.09918832e10
0.01962	9.07579619e10
0.01964	9.05247678e10
0.01966	9.02922978e10
0.01968	9.00605491e10
0.0197	8.98295187e10
0.01972	8.95992036e10
0.01974	8.93696009e10
0.01976	8.91407076e10
0.01978	8.89125209e10
0.0198	8.86850376e10
0.01982	8.84582549e10
0.01984	8.82321699e10
0.01986	8.80067795e10
0.01988	8.77820809e10
0.0199	8.7558071e10
0.01992	8.7334747e10
0.01994	8.71121058e10
0.01996	8.68901446e10
0.01998	8.66688603e10
0.02	8.644825e10
0.02002	8.62283109e10
0.02004	8.60090404e10
0.02006	8.57904363e10
0.02008	8.5572496e10
0.0201	8.53552173e10
0.02012	8.51385976e10
0.02014	8.49226347e10
0.02016	8.47073261e10
0.02018	8.44926694e10
0.0202	8.42786623e10
0.02022	8.40653023e10
0.02024	8.38525871e10
0.02026	8.36405143e10
0.02028	8.34290814e10
0.0203	8.32182862e10
0.02032	8.30081261e10
0.02034	8.27985988e10
0.02036	8.2589702e10
0.02038	8.23814332e10
0.0204	8.217379e10
0.02042	8.19667701e10
0.02044	8.1760371e10
0.02046	8.15545904e10
0.02048	8.13494259e10
0.0205	8.1144875e10
0.02052	8.09409355e10
0.02054	8.07376054e10
0.02056	8.05348827e10
0.02058	8.03327654e10
0.0206	8.01312518e10
0.02062	7.99303397e10
0.02064	7.97300274e10
0.02066	7.95303128e10
0.02068	7.93311941e10
0.0207	7.91326692e10
0.02072	7.89347363e10
0.02074	7.87373935e10
0.02076	7.85406387e10
0.02078	7.83444701e10
0.0208	7.81488858e10
0.02082	7.79538837e10
0.02084	7.7759462e10
0.02086	7.75656188e10
0.02088	7.73723521e10
0.0209	7.71796599e10
0.02092	7.69875404e10
0.02094	7.67959915e10
0.02096	7.66050115e10
0.02098	7.64145983e10
0.021	7.622475e10
0.02102	7.60354647e10
0.02104	7.58467404e10
0.02106	7.56585751e10
0.02108	7.54709668e10
0.0211	7.52839137e10
0.02112	7.50974136e10
0.02114	7.49114647e10
0.02116	7.47260649e10
0.02118	7.45412123e10
0.0212	7.43569049e10
0.02122	7.41731407e10
0.02124	7.39899178e10
0.02126	7.38072341e10
0.02128	7.36250878e10
0.0213	7.34434767e10
0.02132	7.32623991e10
0.02134	7.30818528e10
0.02136	7.29018359e10
0.02138	7.27223464e10
0.0214	7.25433824e10
0.02142	7.23649419e10
0.02144	7.21870228e10
0.02146	7.20096233e10
0.02148	7.18327414e10
0.0215	7.1656375e10
0.02152	7.14805223e10
0.02154	7.13051816e10
0.02156	7.11303513e10
0.02158	7.09560298e10
0.0216	7.07822156e10
0.02162	7.0608907e10
0.02164	7.04361025e10
0.02166	7.02638004e10
0.02168	7.00919993e10
0.0217	6.99206973e10
0.02172	6.97498931e10
0.02174	6.9579585e10
0.02176	6.94097714e10
0.02178	6.92404507e10
