z	Wx	Wy
0.00044	3.37807494e13	3.37807494e13
0.000445	3.41064301e13	3.41064301e13
0.00045	3.44311012e13	3.44311012e13
0.000455	3.47547664e13	3.47547664e13
0.00046	3.50774301e13	3.50774301e13
0.000465	3.53990968e13	3.53990968e13
0.00047	3.5719771e13	3.5719771e13
0.000475	3.60394573e13	3.60394573e13
0.00048	3.63581602e13	3.63581602e13
0.000485	3.66758842e13	3.66758842e13
0.00049	3.6992634e13	3.6992634e13
0.000495	3.73084139e13	3.73084139e13
0.0005	3.76232285e13	3.76232285e13
0.000505	3.79370824e13	3.79370824e13
0.00051	3.82499801e13	3.82499801e13
0.000515	3.8561926e13	3.8561926e13
0.00052	3.88729249e13	3.88729249e13
0.000525	3.91829811e13	3.91829811e13
0.00053	3.94920992e13	3.94920992e13
0.000535	3.98002837e13	3.98002837e13
0.00054	4.01075392e13	4.01075392e13
0.000545	4.04138702e13	4.04138702e13
0.00055	4.07192813e13	4.07192813e13
0.000555	4.10237768e13	4.10237768e13
0.00056	4.13273615e13	4.13273615e13
0.000565	4.16300398e13	4.16300398e13
0.00057	4.19318162e13	4.19318162e13
0.000575	4.22326953e13	4.22326953e13
0.00058	4.25326816e13	4.25326816e13
0.000585	4.28317797e13	4.28317797e13
0.00059	4.3129994e13	4.3129994e13
0.000595	4.34273291e13	4.34273291e13
0.0006	4.37237895e13	4.37237895e13
0.000605	4.40193795e13	4.40193795e13
0.00061	4.43141019e13	4.43141019e13
0.000615	4.46079596e13	4.46079596e13
0.00062	4.4900955e13	4.4900955e13
0.000625	4.51930909e13	4.51930909e13
0.00063	4.54843699e13	4.54843699e13
0.000635	4.57747947e13	4.57747947e13
0.00064	4.60643678e13	4.60643678e13
0.000645	4.6353092e13	4.6353092e13
0.00065	4.664097e13	4.664097e13
0.000655	4.69280043e13	4.69280043e13
0.00066	4.72141976e13	4.72141976e13
0.000665	4.74995526e13	4.74995526e13
0.00067	4.77840718e13	4.77840718e13
0.000675	4.80677581e13	4.80677581e13
0.00068	4.83506139e13	4.83506139e13
0.000685	4.8632642e13	4.8632642e13
0.00069	4.89138451e13	4.89138451e13
0.000695	4.91942257e13	4.91942257e13
0.0007	4.94737865e13	4.94737865e13
0.000705	4.97525302e13	4.97525302e13
0.00071	5.00304593e13	5.00304593e13
0.000715	5.03075767e13	5.03075767e13
0.00072	5.05838849e13	5.05838849e13
0.000725	5.08593865e13	5.08593865e13
0.00073	5.11340843e13	5.11340843e13
0.000735	5.14079808e13	5.14079808e13
0.00074	5.16810787e13	5.16810787e13
0.000745	5.19533808e13	5.19533808e13
0.00075	5.22248895e13	5.22248895e13
0.000755	5.24956075e13	5.24956075e13
0.00076	5.27655368e13	5.27655368e13
0.000765	5.30346793e13	5.30346793e13
0.00077	5.33030369e13	5.33030369e13
0.000775	5.35706117e13	5.35706117e13
0.00078	5.38374054e13	5.38374054e13
0.000785	5.41034201e13	5.41034201e13
0.00079	5.43686576e13	5.43686576e13
0.000795	5.46331199e13	5.46331199e13
0.0008	5.4896809e13	5.4896809e13
0.000805	5.51597266e13	5.51597266e13
0.00081	5.54218749e13	5.54218749e13
0.000815	5.56832556e13	5.56832556e13
0.00082	5.59438707e13	5.59438707e13
0.000825	5.62037222e13	5.62037222e13
0.00083	5.6462812e13	5.6462812e13
0.000835	5.67211419e13	5.67211419e13
0.00084	5.6978714e13	5.6978714e13
0.000845	5.72355302e13	5.72355302e13
0.00085	5.74915923e13	5.74915923e13
0.000855	5.77469023e13	5.77469023e13
0.00086	5.80014622e13	5.80014622e13
0.000865	5.82552738e13	5.82552738e13
0.00087	5.85083391e13	5.85083391e13
0.000875	5.876066e13	5.876066e13
0.00088	5.90122385e13	5.90122385e13
0.000885	5.92630764e13	5.92630764e13
0.00089	5.95131758e13	5.95131758e13
0.000895	5.97625384e13	5.97625384e13
0.0009	6.00111663e13	6.00111663e13
0.000905	6.02590614e13	6.02590614e13
0.00091	6.05062254e13	6.05062254e13
0.000915	6.07526603e13	6.07526603e13
0.00092	6.09983678e13	6.09983678e13
0.000925	6.12433499e13	6.12433499e13
0.00093	6.14876082e13	6.14876082e13
0.000935	6.17311447e13	6.17311447e13
0.00094	6.19739611e13	6.19739611e13
0.000945	6.22160594e13	6.22160594e13
0.00095	6.24574412e13	6.24574412e13
0.000955	6.26981086e13	6.26981086e13
0.00096	6.29380632e13	6.29380632e13
0.000965	6.31773069e13	6.31773069e13
0.00097	6.34158415e13	6.34158415e13
0.000975	6.36536689e13	6.36536689e13
0.00098	6.38907908e13	6.38907908e13
0.000985	6.41272092e13	6.41272092e13
0.00099	6.43629259e13	6.43629259e13
0.000995	6.45979426e13	6.45979426e13
0.001	6.48322612e13	6.48322612e13
0.001005	6.50658835e13	6.50658835e13
0.00101	6.52988114e13	6.52988114e13
0.001015	6.55310466e13	6.55310466e13
0.00102	6.57625911e13	6.57625911e13
0.001025	6.59934466e13	6.59934466e13
0.00103	6.62236149e13	6.62236149e13
0.001035	6.6453098e13	6.6453098e13
0.00104	6.66818975e13	6.66818975e13
0.001045	6.69100154e13	6.69100154e13
0.00105	6.71374535e13	6.71374535e13
0.001055	6.73642135e13	6.73642135e13
0.00106	6.75902969e13	6.75902969e13
0.001065	6.78157051e13	6.78157051e13
0.00107	6.80404395e13	6.80404395e13
0.001075	6.82645015e13	6.82645015e13
0.00108	6.84878924e13	6.84878924e13
0.001085	6.87106138e13	6.87106138e13
0.00109	6.89326669e13	6.89326669e13
0.001095	6.91540533e13	6.91540533e13
0.0011	6.93747742e13	6.93747742e13
0.001105	6.95948311e13	6.95948311e13
0.00111	6.98142254e13	6.98142254e13
0.001115	7.00329584e13	7.00329584e13
0.00112	7.02510316e13	7.02510316e13
0.001125	7.04684464e13	7.04684464e13
0.00113	7.06852042e13	7.06852042e13
0.001135	7.09013064e13	7.09013064e13
0.00114	7.11167543e13	7.11167543e13
0.001145	7.13315493e13	7.13315493e13
0.00115	7.1545693e13	7.1545693e13
0.001155	7.17591866e13	7.17591866e13
0.00116	7.19720316e13	7.19720316e13
0.001165	7.21842293e13	7.21842293e13
0.00117	7.23957812e13	7.23957812e13
0.001175	7.26066886e13	7.26066886e13
0.00118	7.2816953e13	7.2816953e13
0.001185	7.30265758e13	7.30265758e13
0.00119	7.32355583e13	7.32355583e13
0.001195	7.34439019e13	7.34439019e13
0.0012	7.36516081e13	7.36516081e13
0.001205	7.38586783e13	7.38586783e13
0.00121	7.40651141e13	7.40651141e13
0.001215	7.42709171e13	7.42709171e13
0.00122	7.44760891e13	7.44760891e13
0.001225	7.46806317e13	7.46806317e13
0.00123	7.48845466e13	7.48845466e13
0.001235	7.50878354e13	7.50878354e13
0.00124	7.52904997e13	7.52904997e13
0.001245	7.54925413e13	7.54925413e13
0.00125	7.56939618e13	7.56939618e13
0.001255	7.58947629e13	7.58947629e13
0.00126	7.60949462e13	7.60949462e13
0.001265	7.62945134e13	7.62945134e13
0.00127	7.64934662e13	7.64934662e13
0.001275	7.66918062e13	7.66918062e13
0.00128	7.68895351e13	7.68895351e13
0.001285	7.70866545e13	7.70866545e13
0.00129	7.72831662e13	7.72831662e13
0.001295	7.74790717e13	7.74790717e13
0.0013	7.76743727e13	7.76743727e13
0.001305	7.7869071e13	7.7869071e13
0.00131	7.80631681e13	7.80631681e13
0.001315	7.82566657e13	7.82566657e13
0.00132	7.84495656e13	7.84495656e13
0.001325	7.86418692e13	7.86418692e13
0.00133	7.88335784e13	7.88335784e13
0.001335	7.90246948e13	7.90246948e13
0.00134	7.921522e13	7.921522e13
0.001345	7.94051556e13	7.94051556e13
0.00135	7.95945035e13	7.95945035e13
0.001355	7.97832651e13	7.97832651e13
0.00136	7.99714418e13	7.99714418e13
0.001365	8.01590348e13	8.01590348e13
0.00137	8.03460455e13	8.03460455e13
0.001375	8.05324749e13	8.05324749e13
0.00138	8.07183245e13	8.07183245e13
0.001385	8.09035954e13	8.09035954e13
0.00139	8.1088289e13	8.1088289e13
0.001395	8.12724064e13	8.12724064e13
0.0014	8.1455949e13	8.1455949e13
0.001405	8.16389179e13	8.16389179e13
0.00141	8.18213145e13	8.18213145e13
0.001415	8.20031399e13	8.20031399e13
0.00142	8.21843955e13	8.21843955e13
0.001425	8.23650826e13	8.23650826e13
0.00143	8.25452022e13	8.25452022e13
0.001435	8.27247558e13	8.27247558e13
0.00144	8.29037446e13	8.29037446e13
0.001445	8.30821698e13	8.30821698e13
0.00145	8.32600327e13	8.32600327e13
0.001455	8.34373345e13	8.34373345e13
0.00146	8.36140765e13	8.36140765e13
0.001465	8.379026e13	8.379026e13
0.00147	8.39658862e13	8.39658862e13
0.001475	8.41409564e13	8.41409564e13
0.00148	8.43154717e13	8.43154717e13
0.001485	8.44894336e13	8.44894336e13
0.00149	8.46628431e13	8.46628431e13
0.001495	8.48357017e13	8.48357017e13
0.0015	8.50080105e13	8.50080105e13
0.001505	8.51797708e13	8.51797708e13
0.00151	8.53509842e13	8.53509842e13
0.001515	8.55216521e13	8.55216521e13
0.00152	8.5691776e13	8.5691776e13
0.001525	8.58613574e13	8.58613574e13
0.00153	8.60303979e13	8.60303979e13
0.001535	8.6198899e13	8.6198899e13
0.00154	8.63668621e13	8.63668621e13
0.001545	8.65342889e13	8.65342889e13
0.00155	8.67011807e13	8.67011807e13
0.001555	8.68675391e13	8.68675391e13
0.00156	8.70333657e13	8.70333657e13
0.001565	8.71986619e13	8.71986619e13
0.00157	8.73634292e13	8.73634292e13
0.001575	8.75276692e13	8.75276692e13
0.00158	8.76913834e13	8.76913834e13
0.001585	8.78545732e13	8.78545732e13
0.00159	8.80172402e13	8.80172402e13
0.001595	8.81793859e13	8.81793859e13
0.0016	8.83410119e13	8.83410119e13
0.001605	8.85021195e13	8.85021195e13
0.00161	8.86627104e13	8.86627104e13
0.001615	8.8822786e13	8.8822786e13
0.00162	8.89823479e13	8.89823479e13
0.001625	8.91413975e13	8.91413975e13
0.00163	8.92999364e13	8.92999364e13
0.001635	8.94579661e13	8.94579661e13
0.00164	8.96154881e13	8.96154881e13
0.001645	8.9772504e13	8.9772504e13
0.00165	8.99290151e13	8.99290151e13
0.001655	9.0085023e13	9.0085023e13
0.00166	9.02405292e13	9.02405292e13
0.001665	9.03955348e13	9.03955348e13
0.00167	9.05500413e13	9.05500413e13
0.001675	9.070405e13	9.070405e13
0.00168	9.08575622e13	9.08575622e13
0.001685	9.10105793e13	9.10105793e13
0.00169	9.11631026e13	9.11631026e13
0.001695	9.13151335e13	9.13151335e13
0.0017	9.14666733e13	9.14666733e13
0.001705	9.16177234e13	9.16177234e13
0.00171	9.1768285e13	9.1768285e13
0.001715	9.19183596e13	9.19183596e13
0.00172	9.20679484e13	9.20679484e13
0.001725	9.22170529e13	9.22170529e13
0.00173	9.23656743e13	9.23656743e13
0.001735	9.2513814e13	9.2513814e13
0.00174	9.26614734e13	9.26614734e13
0.001745	9.28086537e13	9.28086537e13
0.00175	9.29553563e13	9.29553563e13
0.001755	9.31015827e13	9.31015827e13
0.00176	9.3247334e13	9.3247334e13
0.001765	9.33926117e13	9.33926117e13
0.00177	9.3537417e13	9.3537417e13
0.001775	9.36817514e13	9.36817514e13
0.00178	9.38256162e13	9.38256162e13
0.001785	9.39690127e13	9.39690127e13
0.00179	9.41119422e13	9.41119422e13
0.001795	9.42544061e13	9.42544061e13
0.0018	9.43964058e13	9.43964058e13
0.001805	9.45379426e13	9.45379426e13
0.00181	9.46790183e13	9.46790183e13
0.001815	9.48196346e13	9.48196346e13
0.00182	9.49597932e13	9.49597932e13
0.001825	9.50994959e13	9.50994959e13
0.00183	9.52387446e13	9.52387446e13
0.001835	9.53775409e13	9.53775409e13
0.00184	9.55158866e13	9.55158866e13
0.001845	9.56537835e13	9.56537835e13
0.00185	9.57912333e13	9.57912333e13
0.001855	9.59282379e13	9.59282379e13
0.00186	9.60647989e13	9.60647989e13
0.001865	9.62009181e13	9.62009181e13
0.00187	9.63365973e13	9.63365973e13
0.001875	9.64718383e13	9.64718383e13
0.00188	9.66066427e13	9.66066427e13
0.001885	9.67410125e13	9.67410125e13
0.00189	9.68749492e13	9.68749492e13
0.001895	9.70084548e13	9.70084548e13
0.0019	9.71415309e13	9.71415309e13
0.001905	9.72741794e13	9.72741794e13
0.00191	9.74064019e13	9.74064019e13
0.001915	9.75382003e13	9.75382003e13
0.00192	9.76695762e13	9.76695762e13
0.001925	9.78005316e13	9.78005316e13
0.00193	9.79310681e13	9.79310681e13
0.001935	9.80611874e13	9.80611874e13
0.00194	9.81908914e13	9.81908914e13
0.001945	9.83201819e13	9.83201819e13
0.00195	9.84490605e13	9.84490605e13
0.001955	9.85775289e13	9.85775289e13
0.00196	9.87055882e13	9.87055882e13
0.001965	9.88332392e13	9.88332392e13
0.00197	9.89604829e13	9.89604829e13
0.001975	9.90873203e13	9.90873203e13
0.00198	9.92137521e13	9.92137521e13
0.001985	9.93397793e13	9.93397793e13
0.00199	9.94654029e13	9.94654029e13
0.001995	9.95906238e13	9.95906238e13
0.002	9.97154428e13	9.97154428e13
0.002005	9.98398609e13	9.98398609e13
0.00201	9.9963879e13	9.9963879e13
0.002015	1.00087498e14	1.00087498e14
0.00202	1.00210719e14	1.00210719e14
0.002025	1.00333542e14	1.00333542e14
0.00203	1.0045597e14	1.0045597e14
0.002035	1.00578002e14	1.00578002e14
0.00204	1.00699639e14	1.00699639e14
0.002045	1.00820883e14	1.00820883e14
0.00205	1.00941734e14	1.00941734e14
0.002055	1.01062193e14	1.01062193e14
0.00206	1.01182261e14	1.01182261e14
0.002065	1.0130194e14	1.0130194e14
0.00207	1.01421229e14	1.01421229e14
0.002075	1.0154013e14	1.0154013e14
0.00208	1.01658644e14	1.01658644e14
0.002085	1.01776772e14	1.01776772e14
0.00209	1.01894515e14	1.01894515e14
0.002095	1.02011873e14	1.02011873e14
0.0021	1.02128847e14	1.02128847e14
0.002105	1.02245439e14	1.02245439e14
0.00211	1.0236165e14	1.0236165e14
0.002115	1.02477483e14	1.02477483e14
0.00212	1.02592938e14	1.02592938e14
0.002125	1.02708018e14	1.02708018e14
0.00213	1.02822726e14	1.02822726e14
0.002135	1.02937062e14	1.02937062e14
0.00214	1.03051028e14	1.03051028e14
0.002145	1.03164627e14	1.03164627e14
0.00215	1.03277861e14	1.03277861e14
0.002155	1.03390731e14	1.03390731e14
0.00216	1.03503239e14	1.03503239e14
0.002165	1.03615387e14	1.03615387e14
0.00217	1.03727177e14	1.03727177e14
0.002175	1.03838611e14	1.03838611e14
0.00218	1.0394969e14	1.0394969e14
0.002185	1.04060418e14	1.04060418e14
0.00219	1.04170795e14	1.04170795e14
0.002195	1.04280823e14	1.04280823e14
0.0022	1.04390505e14	1.04390505e14
0.002205	1.04499842e14	1.04499842e14
0.00221	1.04608836e14	1.04608836e14
0.002215	1.04717489e14	1.04717489e14
0.00222	1.04825803e14	1.04825803e14
0.002225	1.0493378e14	1.0493378e14
0.00223	1.05041422e14	1.05041422e14
0.002235	1.0514873e14	1.0514873e14
0.00224	1.05255707e14	1.05255707e14
0.002245	1.05362354e14	1.05362354e14
0.00225	1.05468673e14	1.05468673e14
0.002255	1.05574666e14	1.05574666e14
0.00226	1.05680334e14	1.05680334e14
0.002265	1.05785678e14	1.05785678e14
0.00227	1.05890697e14	1.05890697e14
0.002275	1.05995393e14	1.05995393e14
0.00228	1.06099766e14	1.06099766e14
0.002285	1.06203817e14	1.06203817e14
0.00229	1.06307546e14	1.06307546e14
0.002295	1.06410954e14	1.06410954e14
0.0023	1.06514042e14	1.06514042e14
0.002305	1.06616809e14	1.06616809e14
0.00231	1.06719258e14	1.06719258e14
0.002315	1.06821387e14	1.06821387e14
0.00232	1.06923199e14	1.06923199e14
0.002325	1.07024693e14	1.07024693e14
0.00233	1.0712587e14	1.0712587e14
0.002335	1.07226731e14	1.07226731e14
0.00234	1.07327276e14	1.07327276e14
0.002345	1.07427506e14	1.07427506e14
0.00235	1.07527422e14	1.07527422e14
0.002355	1.07627023e14	1.07627023e14
0.00236	1.07726311e14	1.07726311e14
0.002365	1.07825287e14	1.07825287e14
0.00237	1.0792395e14	1.0792395e14
0.002375	1.08022301e14	1.08022301e14
0.00238	1.08120342e14	1.08120342e14
0.002385	1.08218072e14	1.08218072e14
0.00239	1.08315493e14	1.08315493e14
0.002395	1.08412604e14	1.08412604e14
0.0024	1.08509407e14	1.08509407e14
0.002405	1.08605902e14	1.08605902e14
0.00241	1.08702091e14	1.08702091e14
0.002415	1.08797978e14	1.08797978e14
0.00242	1.08893563e14	1.08893563e14
0.002425	1.0898885e14	1.0898885e14
0.00243	1.0908384e14	1.0908384e14
0.002435	1.09178537e14	1.09178537e14
0.00244	1.09272943e14	1.09272943e14
0.002445	1.09367059e14	1.09367059e14
0.00245	1.09460889e14	1.09460889e14
0.002455	1.09554435e14	1.09554435e14
0.00246	1.09647699e14	1.09647699e14
0.002465	1.09740684e14	1.09740684e14
0.00247	1.09833391e14	1.09833391e14
0.002475	1.09925824e14	1.09925824e14
0.00248	1.10017984e14	1.10017984e14
0.002485	1.10109874e14	1.10109874e14
0.00249	1.10201497e14	1.10201497e14
0.002495	1.10292855e14	1.10292855e14
0.0025	1.10383949e14	1.10383949e14
0.002505	1.10474784e14	1.10474784e14
0.00251	1.1056536e14	1.1056536e14
0.002515	1.1065568e14	1.1065568e14
0.00252	1.10745747e14	1.10745747e14
0.002525	1.10835564e14	1.10835564e14
0.00253	1.10925131e14	1.10925131e14
0.002535	1.11014453e14	1.11014453e14
0.00254	1.11103531e14	1.11103531e14
0.002545	1.11192367e14	1.11192367e14
0.00255	1.11280964e14	1.11280964e14
0.002555	1.11369324e14	1.11369324e14
0.00256	1.11457449e14	1.11457449e14
0.002565	1.11545339e14	1.11545339e14
0.00257	1.11632995e14	1.11632995e14
0.002575	1.11720418e14	1.11720418e14
0.00258	1.1180761e14	1.1180761e14
0.002585	1.1189457e14	1.1189457e14
0.00259	1.11981301e14	1.11981301e14
0.002595	1.12067803e14	1.12067803e14
0.0026	1.12154077e14	1.12154077e14
0.002605	1.12240124e14	1.12240124e14
0.00261	1.12325945e14	1.12325945e14
0.002615	1.12411541e14	1.12411541e14
0.00262	1.12496913e14	1.12496913e14
0.002625	1.12582062e14	1.12582062e14
0.00263	1.12666989e14	1.12666989e14
0.002635	1.12751695e14	1.12751695e14
0.00264	1.1283618e14	1.1283618e14
0.002645	1.12920447e14	1.12920447e14
0.00265	1.13004495e14	1.13004495e14
0.002655	1.13088326e14	1.13088326e14
0.00266	1.13171941e14	1.13171941e14
0.002665	1.1325534e14	1.1325534e14
0.00267	1.13338525e14	1.13338525e14
0.002675	1.13421497e14	1.13421497e14
0.00268	1.13504257e14	1.13504257e14
0.002685	1.13586805e14	1.13586805e14
0.00269	1.13669142e14	1.13669142e14
0.002695	1.1375127e14	1.1375127e14
0.0027	1.1383319e14	1.1383319e14
0.002705	1.13914902e14	1.13914902e14
0.00271	1.13996407e14	1.13996407e14
0.002715	1.14077705e14	1.14077705e14
0.00272	1.14158797e14	1.14158797e14
0.002725	1.14239683e14	1.14239683e14
0.00273	1.14320363e14	1.14320363e14
0.002735	1.14400838e14	1.14400838e14
0.00274	1.14481108e14	1.14481108e14
0.002745	1.14561174e14	1.14561174e14
0.00275	1.14641035e14	1.14641035e14
0.002755	1.14720693e14	1.14720693e14
0.00276	1.14800148e14	1.14800148e14
0.002765	1.14879399e14	1.14879399e14
0.00277	1.14958448e14	1.14958448e14
0.002775	1.15037295e14	1.15037295e14
0.00278	1.1511594e14	1.1511594e14
0.002785	1.15194383e14	1.15194383e14
0.00279	1.15272626e14	1.15272626e14
0.002795	1.15350668e14	1.15350668e14
0.0028	1.15428509e14	1.15428509e14
0.002805	1.15506151e14	1.15506151e14
0.00281	1.15583593e14	1.15583593e14
0.002815	1.15660835e14	1.15660835e14
0.00282	1.15737879e14	1.15737879e14
0.002825	1.15814725e14	1.15814725e14
0.00283	1.15891372e14	1.15891372e14
0.002835	1.15967822e14	1.15967822e14
0.00284	1.16044075e14	1.16044075e14
0.002845	1.16120131e14	1.16120131e14
0.00285	1.1619599e14	1.1619599e14
0.002855	1.16271653e14	1.16271653e14
0.00286	1.16347123e14	1.16347123e14
0.002865	1.16422399e14	1.16422399e14
0.00287	1.16497486e14	1.16497486e14
0.002875	1.16572384e14	1.16572384e14
0.00288	1.16647096e14	1.16647096e14
0.002885	1.16721623e14	1.16721623e14
0.00289	1.16795968e14	1.16795968e14
0.002895	1.16870132e14	1.16870132e14
0.0029	1.16944118e14	1.16944118e14
0.002905	1.17017927e14	1.17017927e14
0.00291	1.17091561e14	1.17091561e14
0.002915	1.17165022e14	1.17165022e14
0.00292	1.17238313e14	1.17238313e14
0.002925	1.17311434e14	1.17311434e14
0.00293	1.17384389e14	1.17384389e14
0.002935	1.17457178e14	1.17457178e14
0.00294	1.17529805e14	1.17529805e14
0.002945	1.1760227e14	1.1760227e14
0.00295	1.17674576e14	1.17674576e14
0.002955	1.17746725e14	1.17746725e14
0.00296	1.17818718e14	1.17818718e14
0.002965	1.17890558e14	1.17890558e14
0.00297	1.17962247e14	1.17962247e14
0.002975	1.18033786e14	1.18033786e14
0.00298	1.18105177e14	1.18105177e14
0.002985	1.18176423e14	1.18176423e14
0.00299	1.18247526e14	1.18247526e14
0.002995	1.18318486e14	1.18318486e14
0.003	1.18389307e14	1.18389307e14
0.003005	1.1845999e14	1.1845999e14
0.00301	1.18530535e14	1.18530535e14
0.003015	1.18600945e14	1.18600945e14
0.00302	1.18671218e14	1.18671218e14
0.003025	1.18741357e14	1.18741357e14
0.00303	1.18811361e14	1.18811361e14
0.003035	1.18881232e14	1.18881232e14
0.00304	1.18950969e14	1.18950969e14
0.003045	1.19020575e14	1.19020575e14
0.00305	1.19090049e14	1.19090049e14
0.003055	1.19159393e14	1.19159393e14
0.00306	1.19228606e14	1.19228606e14
0.003065	1.1929769e14	1.1929769e14
0.00307	1.19366646e14	1.19366646e14
0.003075	1.19435473e14	1.19435473e14
0.00308	1.19504173e14	1.19504173e14
0.003085	1.19572747e14	1.19572747e14
0.00309	1.19641196e14	1.19641196e14
0.003095	1.19709519e14	1.19709519e14
0.0031	1.19777717e14	1.19777717e14
0.003105	1.19845792e14	1.19845792e14
0.00311	1.19913744e14	1.19913744e14
0.003115	1.19981574e14	1.19981574e14
0.00312	1.20049283e14	1.20049283e14
0.003125	1.2011687e14	1.2011687e14
0.00313	1.20184338e14	1.20184338e14
0.003135	1.20251686e14	1.20251686e14
0.00314	1.20318915e14	1.20318915e14
0.003145	1.20386027e14	1.20386027e14
0.00315	1.20453021e14	1.20453021e14
0.003155	1.20519898e14	1.20519898e14
0.00316	1.20586659e14	1.20586659e14
0.003165	1.20653302e14	1.20653302e14
0.00317	1.20719828e14	1.20719828e14
0.003175	1.20786236e14	1.20786236e14
0.00318	1.20852525e14	1.20852525e14
0.003185	1.20918696e14	1.20918696e14
0.00319	1.20984748e14	1.20984748e14
0.003195	1.2105068e14	1.2105068e14
0.0032	1.21116493e14	1.21116493e14
0.003205	1.21182186e14	1.21182186e14
0.00321	1.21247758e14	1.21247758e14
0.003215	1.21313209e14	1.21313209e14
0.00322	1.2137854e14	1.2137854e14
0.003225	1.21443748e14	1.21443748e14
0.00323	1.21508835e14	1.21508835e14
0.003235	1.215738e14	1.215738e14
0.00324	1.21638643e14	1.21638643e14
0.003245	1.21703362e14	1.21703362e14
0.00325	1.21767959e14	1.21767959e14
0.003255	1.21832431e14	1.21832431e14
0.00326	1.2189678e14	1.2189678e14
0.003265	1.21961005e14	1.21961005e14
0.00327	1.22025104e14	1.22025104e14
0.003275	1.22089079e14	1.22089079e14
0.00328	1.22152929e14	1.22152929e14
0.003285	1.22216653e14	1.22216653e14
0.00329	1.22280251e14	1.22280251e14
0.003295	1.22343722e14	1.22343722e14
0.0033	1.22407067e14	1.22407067e14
0.003305	1.22470285e14	1.22470285e14
0.00331	1.22533379e14	1.22533379e14
0.003315	1.22596352e14	1.22596352e14
0.00332	1.22659206e14	1.22659206e14
0.003325	1.22721945e14	1.22721945e14
