,smiles,weight,logp,rotatable_bonds,tpsa,rings,AroRings,h_donors,h_acceptors
31,Cc1ccc(-c2nc3ccc(C)cn3c2CC(=O)N(C)C)cc1,307.39700000000005,3.2488400000000013,3,37.61000000000001,3,3,0,3
32,C(=CSC=NN)C(=O)O,146.17100000000002,0.21989999999999993,3,75.67999999999999,0,0,2,4
33,CC(C1=CC=CC=C1)N2C=NC=C2C(=O)OC3(CC3)C(=O)OC,314.341,2.3548,5,70.42,3,2,0,6
34,C1CNCC2=C1C(=O)NO2,140.142,-0.3864,0,58.03,2,1,2,3
35,C(CN)CS(=O)(=O)O,139.176,-0.7769999999999995,3,80.39,0,0,2,3
36,C1CC(CC1C(=O)O)N,129.159,0.19839999999999997,1,63.31999999999999,1,0,2,2
37,C(=CSC(=N)N)C(=O)O,146.17100000000002,0.2113700000000001,2,87.17,0,0,3,3
38,CC(C)CCC(=O)CC1C2=CC=CC=C2C(=O)N1C3=NC4=C(C=C3)C=CC(=N4)Cl,407.90100000000007,5.380100000000004,6,63.160000000000004,4,3,0,4
39,CC(C)(C)OC(=O)C1=C2C3CCCN3C(=O)C4=C(N2C=N1)C=CC=C4Br,418.291,3.8808000000000034,1,64.43,4,2,0,5
40,CCCCCCCCO,130.23100000000002,2.3392000000000013,6,20.23,0,0,1,1
41,CC(=O)C=O,72.063,-0.2257,1,34.14,0,0,0,2
42,C1CNCCC1C2=CC(=O)NO2,168.196,0.4348999999999999,1,58.03,2,1,2,3
43,C1=C(NC=N1)CC(=O)O,126.11499999999998,0.03679999999999989,2,65.98,1,1,2,2
44,C1=CC(NC=C1)(C(=O)O)N,140.14199999999994,-0.6009000000000002,1,75.35,1,0,3,3
45,C1=CN=C(N=C1)C(=O)O,124.09899999999998,0.1747999999999999,1,63.08,1,1,1,3
46,C1=C(N=C(S1)N)CC(=O)O,158.18200000000002,0.3524000000000001,2,76.21,1,1,2,4
47,CN1CCC2(C1(N(C3=C2C=C(C=C3)Br)C)C4=CC=CC=C4)O,359.26700000000005,3.2750000000000017,1,26.71,4,2,1,3
48,CCCN(CCC)C(=O)CC1=C(N=C2N1C=C(C=C2Cl)Cl)C3=CC=C(C=C3)OC,434.36700000000013,5.507800000000006,8,46.84,3,3,0,4
49,C1=C(C=C(C(=C1C2=C(C(=CC(=C2)Br)Br)O)O)Br)Br,501.794,5.814800000000003,1,40.46,2,2,2,2
50,CCCCNC(=O)C1=C(C=CC(=C1)C2=C(C=C(C=C2)F)F)O,305.324,3.8673000000000024,5,49.33,2,2,2,2
51,C(C1=NNC(=O)O1)N.Cl,151.55300000000003,-0.7566000000000003,1,84.91,1,1,2,4
52,CCOC(=O)C1=CN=CN1C(C)C2=CC=C(C=C2)C3(N=N3)C(F)(F)F,352.316,3.850000000000003,5,68.84,3,2,0,6
53,C1=C(C=NN1O)CN,113.12,-0.4209,1,64.07,1,1,2,4
54,CC(C)C1=CC(=CC(=C1O)C(C)C)CCCC2(N=N2)C,274.40799999999996,5.143700000000004,6,44.95,2,1,1,3
55,C1=NN(C(=C1CN)Cl)O,147.565,0.23249999999999998,1,64.07000000000001,1,1,2,4
56,C1CNCC=C1C(=O)O,127.14299999999997,-0.00929999999999992,1,49.33,1,0,2,2
57,CC(C)(C(=O)C1=C(C2=CC(=C(N=C2O1)C3=CC=CC=C3Cl)C4=CC=C(C=C4)Cl)NC(=O)CO)O,499.3500000000001,5.353000000000007,6,112.66000000000001,4,4,3,6
58,C1CNCC1CC(=O)O,129.159,0.07059999999999994,2,49.33,1,0,2,2
59,COC1=CC=C(C=C1)C(C(C(=O)C2=CC3=CC=CC=C3C=C2)(F)F)O,342.341,4.400000000000003,5,46.53,3,3,1,3
60,C=CC=CC(C(C(=O)C1=CC2=CC=CC=C2C=C1)(F)F)O,288.293,3.7609000000000026,5,37.3,2,2,1,2
61,C1CCC(CC1)C(C(C(=O)C2=CC3=CC=CC=C3C=C2)(F)F)O,318.363,4.599000000000004,4,37.3,3,2,1,2
62,C1C(CN=C(N1)N)C(=O)O,143.14600000000002,-1.394899999999999,1,87.71,1,0,3,4
63,CC1=C(C=NN1O)CN,127.147,-0.11248000000000002,1,64.07,1,1,2,4
64,C1=NN(C(=C1CN)Br)O,192.01600000000002,0.34160000000000007,1,64.07000000000001,1,1,2,4
65,C1CC(=NCC1C(=O)O)N,142.15799999999996,-0.16179999999999983,1,75.67999999999999,1,0,2,3
66,CCCC=CC(C(C(=O)C1=CC2=CC=CC=C2C=C1)(F)F)O,304.336,4.3750000000000036,6,37.3,2,2,1,2
67,C1=CC(=CC=C1C(CC(=O)O)CN)Cl,213.66399999999996,1.8569999999999995,4,63.31999999999999,1,1,2,2
68,C1=CC=C(C=C1)C2=CC(=CC=C2)C3=NN(C=C3CN)O,265.316,2.9131,3,64.07000000000001,3,3,2,4
69,C1=CC=C(C=C1)C2=CC=C(C=C2)C3=NN(C=C3CN)O,265.316,2.9131,3,64.07000000000001,3,3,2,4
70,C1C(NC(=N1)N)CC(=O)O,143.14600000000002,-1.2523999999999993,2,87.71,1,0,3,4
71,C1=CC=C(C=C1)CNC(C2=CC=CC=C2)C(C(=O)C3=CC4=CC=CC=C4C=C3)(F)F,401.456,6.188900000000004,7,29.1,4,4,1,2
72,C1C(NC=N1)CC(=O)O,128.131,-0.5388000000000002,2,61.69,1,0,2,3
73,C1C(N=C(S1)N)CC(=O)O,160.198,-0.10879999999999984,2,75.67999999999999,1,0,2,4
74,C1C2CC3CC1CC(C2)(C3)C(=O)C(C(C=CC4=CC=CC=C4)O)(F)F,346.417,4.481500000000005,5,37.3,5,1,1,2
75,CC(=O)C1=CC=C(C=C1)C(C(C(=O)C23CC4CC(C2)CC(C4)C3)(F)F)O,362.41600000000005,4.343400000000005,5,54.370000000000005,5,1,1,3
76,CC(C)(C)C1=CC2=C(C(=C1)C(C)(C)C)OC(=O)C2(C(F)(F)F)O,330.34599999999995,3.950500000000003,0,46.53,2,1,1,3
77,CC(C)(C)OC(=O)NC(C1=CC=CC=C1)C(C(=O)C2=CC3=CC=CC=C3C=C2)(F)F,411.4480000000001,5.923800000000004,5,55.4,3,3,1,3
78,CC(C)(C)C(C=CC1=CC2=C(C=C1)OCO2)O,234.29499999999996,2.835500000000002,2,38.69,2,1,1,3
79,C(CN)C(=O)O,89.09399999999998,-0.5802,2,63.32000000000001,0,0,2,2
80,C(CS(=O)(=O)O)N,125.14899999999999,-1.167099999999999,2,80.39,0,0,2,3
81,O=C(C1=CNC2=C1C(CCC2)=O)NC3=CC=C(CNC)C=C3.Cl,333.819,2.9272000000000014,4,73.99,3,2,3,3
82,O=C(C1CCNCC1)O,129.15900000000002,0.07059999999999994,1,49.33,1,0,2,2
83,CN1N=CN=C1COC2=NN3C(C=C2C4CCC4)=NN=C3C5=C(F)C=CC=C5F,397.38900000000007,3.044500000000001,5,83.02,5,4,0,8
84,CCOCN1C2=C(C=CC(=C2)F)N3C1=C(C(=O)CC3)C(=O)NC4=CC=CC=C4F,399.39700000000005,3.4083000000000023,5,61.88,4,2,1,5
85,CC1CN(CC(N1)C)C(=O)C2=CC3=C(N=CN3C4=C2C=C(C=C4)Cl)C(=O)OC(C)(C)C,442.9470000000002,3.9186000000000023,2,75.94000000000001,4,3,1,6
86,CC1(CCC2C(C1)CCC3C2CCC4(C3CCC4C(=O)CN5C=C(C=N5)C#N)C)O,409.5740000000001,4.343680000000004,3,78.91,5,1,1,5
87,CCOC(=O)C1=CN=CN1C(C)C2=CC=CC=C2,244.294,2.669100000000001,4,44.12,2,2,0,4
88,CCCNC(=O)C1=NN=C2C(=C1N)C=CC=C2C3=C(C=CC=C3F)OC,354.38500000000005,3.166500000000001,5,90.13000000000001,3,3,2,5
89,CC12CCC(CC1CCC3C2CCC4(C3CCC4C(=O)CO)C)O,334.50000000000006,3.5676000000000028,2,57.53,4,0,2,3
90,C(C(F)(F)F)(OC(F)F)F,168.03599999999997,2.0835,2,9.23,0,0,0,1
91,CC(=CCC1=C(C2=C(C=C1O)OC(CC2=O)C3=CC=C(C=C3)O)O)C,340.37500000000006,4.018600000000004,3,86.99000000000001,3,2,3,5
92,CC(N1C(C2=CSC(C3=CN=CC=N3)=N2)=O)CCC4=C1C=CC(F)=C4,354.4100000000001,3.7207000000000026,2,58.980000000000004,4,3,0,5
93,O=C1C=C(C2=CC=CC=C2OC)OC3=CC=C(C)C=C13,266.296,3.777020000000002,2,39.44,3,3,0,3
94,O=C(C1=NC=CC=C1)C2=C3N=CC=C(C4=CC=NC=C4)N3N=C2,301.309,2.4173,3,73.04,4,4,0,6
95,CCCC1=C(N=CN2C1=NC(=N2)C)CN3C=CN=C3C4=C(C=CC=N4)F,351.389,2.831120000000001,5,73.78999999999999,4,4,0,7
96,CCCC1=C(CN2C=CN=C2C3=NC=CC=C3F)N=CN4C1=NC(C)=N4,351.38900000000007,2.8311200000000003,5,73.79,4,4,0,7
97,CC1=CC2=C(C=C1)OC(=CC2=O)C3=CC=CC=C3,236.27,3.7684200000000017,1,30.21,3,3,0,2
98,CC=CC1=CC(=C(C=C1OC)OC)OC,208.25699999999995,2.7455000000000016,4,27.69,1,1,0,3
99,CCN=C1NC2=C(C=C(C=C2)Cl)C(O1)(C)C3=CC=CC=C3.Cl,337.24999999999994,4.843300000000004,2,33.620000000000005,3,2,1,2
100,O=C(C1=NN=C(OCC2=C(C)ON=C2C3=CC=C(C)N=C3)C=C1)NC4CCOCC4,409.4460000000002,2.631240000000001,6,112.26,4,3,1,8
101,CC1CCC(C2=C(CCC12)C)C=C(C)C(=O)O,234.339,3.789900000000002,2,37.3,2,0,1,1
102,CC(C)CC(=O)C1=C(C(=C(C(C1=O)(CC=C(C)C)O)O)CC=C(C)C)O,362.46600000000007,4.252200000000003,7,94.83000000000001,1,0,3,5
103,CN1C(=O)CN=C(c2ccccc2)c2cc(Cl)ccc21,284.74600000000004,3.153800000000002,1,32.67,3,2,0,2
104,CCCC(C)C1(C(=O)NC(=O)NC1=O)CC,226.27599999999998,1.1849999999999998,4,75.27000000000001,1,0,2,3
105,CC12CCC(CC1CCC3C2CCC4(C3CCC4=O)C)O,290.447,3.9591000000000034,0,37.3,4,0,1,2
106,C1=CC=C(C=C1)CNC(C2=CC=CC=C2)C(C(=O)C3=CC=C(C=C3)Cl)(F)F,385.841,5.689100000000003,7,29.1,3,3,1,2
107,CC1(CCC2C(C1)CCC3C2CCC4(C3CCC4C(=O)CN5C6=C(C=NC=C6)C=N5)C)O,435.61200000000014,5.020200000000005,3,68.01,6,2,1,5
108,CC(=O)C1CCC2C1(CCC3C2CCC4C3CCC(C4)(C)O)C,318.5010000000001,4.5952000000000055,1,37.3,4,0,1,2
109,CC1=NN=C2N1C3=C(C=C(C=C3)Cl)C(=NC2)C4=CC=CC=C4,308.772,3.5801200000000017,1,43.07,4,3,0,4
110,C1=CC=C(C(=C1)C2=NC(C(=O)NC3=C2C=C(C=C3)Cl)O)Cl,321.163,3.1013000000000015,1,61.69,3,2,2,3
111,CCC(C=CCl)(C#C)O,144.601,1.5131999999999999,2,20.23,0,0,1,1
112,CN1C2=C(C=C(C=C2)Cl)C(=NC(C1=O)O)C3=CC=CC=C3,300.745,2.472200000000001,1,52.900000000000006,3,2,1,3
113,CCC(C)C1(C(=O)NC(=O)NC1=O)CC,212.24899999999997,0.7948999999999998,3,75.27000000000001,1,0,2,3
114,CC(C)CC1(C(=O)NC(=O)NC1=O)CC=C,224.25999999999996,0.961,4,75.27000000000001,1,0,2,3
115,CCC(C)C1(C(=O)NC(=O)NC1=O)CC=C,224.25999999999996,0.961,4,75.27000000000001,1,0,2,3
116,CN1C(=O)CC(=O)N(C2=C1C=CC(=C2)Cl)C3=CC=CC=C3,300.745,3.3712000000000018,1,40.620000000000005,3,2,0,2
117,CCCC(C)(COC(=O)N)COC(=O)N,218.25299999999996,0.9834000000000003,6,104.64,0,0,2,4
118,CN1CCN(CC1)C(=O)OC2C3=NC=CN=C3C(=O)N2C4=NC=C(C=C4)Cl,388.81500000000005,1.5679999999999996,2,91.75999999999999,4,2,0,7
119,CCC1(C(=O)NC(=O)N(C1=O)C)CC,198.22199999999995,0.5009999999999997,2,66.48,1,0,1,3
120,CN=C1CN(C(=C2C=C(C=CC2=N1)Cl)C3=CC=CC=C3)O,299.761,1.8492,1,48.19,3,2,1,3
121,CN(C)CC1=NN=C2N1C3=C(C=C(C=C3)Cl)C(=NC2)C4=CC=CC=C4,351.8410000000001,3.333300000000002,3,46.31,4,3,0,5
122,C1=CC=C(C=C1)C2=NC(C(=O)NC3=C2C=C(C=C3)Cl)C(=O)O,314.72800000000007,2.5827,2,78.76,3,2,2,3
123,CC1=NC=C2N1C3=C(C=C(C=C3)Cl)C(=NC2)C4=CC=CC=C4F,325.774,4.324220000000002,1,30.18,4,3,0,3
124,CCN(CC)CCN1C(=O)CN=C(C2=C1C=CC(=C2)Cl)C3=CC=CC=C3F,387.886,4.004900000000004,6,35.91,3,2,0,3
125,C(C(F)(F)F)(OC(F)F)Cl,184.49099999999999,2.3528000000000002,2,9.23,0,0,0,1
126,CCC1(C(=O)NCNC1=O)C2=CC=CC=C2,218.256,0.5378999999999994,2,58.2,2,1,2,2
127,C1C(=O)N(C2=C(C=C(C=C2)Cl)C(=N1)C3=CC=CC=C3)CC(F)(F)F,352.74300000000005,4.086300000000001,2,32.67,3,2,0,2
128,C1=CC=C(C=C1)C2=NC(C(=O)NC3=C2C=C(C=C3)Cl)O,286.718,2.447900000000001,1,61.69,3,2,2,3
129,CC1=NN=C2N1C3=C(C=C(C=C3)Cl)C(=NC2)C4=CC=CC=C4Cl,343.217,4.233520000000002,1,43.07,4,3,0,4
130,COC(C(Cl)Cl)(F)F,164.96599999999998,2.0293,2,9.23,0,0,0,1
131,C1C(=O)NC2=C(C=C(C=C2)[N+](=O)[O-])C(=N1)C3=CC=CC=C3Cl,315.716,3.037700000000002,2,84.6,3,2,1,4
132,CCC1(C(=O)C(CNC1=O)C)CC,183.25099999999995,1.1277999999999997,2,46.17,1,0,1,2
133,C(C(F)(F)F)(Cl)Br,197.381,2.5084999999999997,0,0.0,0,0,0,0
134,C1C2=NN=CN2C3=C(C=C(C=C3)Cl)C(=N1)C4=CC=CC=C4,294.745,3.271700000000002,1,43.07,4,3,0,4
135,CCC1(CCC(=O)NC1=O)C2=CC=CC=C2,217.268,1.771,2,46.17,2,1,1,2
136,CN1C2=C(C=C(C=C2)Cl)C(=NC(C1=O)OC(=O)N(C)C)C3=CC=CC=C3,371.82400000000007,3.1781000000000024,2,62.21000000000001,3,2,0,4
137,C1C(=O)NC2=C(C=C(C=C2)Cl)C(=N1)C3=CC=CC=C3Cl,305.164,3.7829000000000015,1,41.46,3,2,1,2
138,CN1C(=O)CN=C(C2=C1C=CC(=C2)[N+](=O)[O-])C3=CC=CC=C3F,313.288,2.5477000000000007,2,75.81,3,2,0,4
139,CCOC(=O)C1C(=O)NC2=C(C=C(C=C2)Cl)C(=N1)C3=CC=CC=C3F,360.77200000000005,3.2003000000000013,3,67.76,3,2,1,4
140,C1COC2(N1CC(=O)NC3=C2C=C(C=C3)Cl)C4=CC=CC=C4Cl,349.217,3.4788000000000023,1,41.57,4,2,1,3
141,C1C(=O)NC2=C(C=C(C=C2)Br)C(=N1)C3=CC=CC=N3,316.158,2.6336000000000004,1,54.35,3,2,1,3
142,CCC1=CC2=C(S1)N(C(=O)CN=C2C3=CC=CC=C3Cl)C,318.829,3.777700000000003,2,32.67,3,2,0,3
143,CC1=CC(=O)N2CC(=O)N(C3=C(C2(O1)C4=CC=CC=C4)C=C(C=C3)Cl)C,368.8200000000001,3.280100000000002,1,49.85000000000001,4,2,0,3
144,C1CC1CN2C(=O)CN=C(C3=C2C=CC(=C3)Cl)C4=CC=CC=C4,324.81100000000004,3.934000000000003,3,32.67,4,2,0,2
145,C1C(=S)N(C2=C(C=C(C=C2)Cl)C(=N1)C3=CC=CC=C3F)CC(F)(F)F,386.80100000000004,5.026200000000002,2,15.6,3,2,0,2
146,C1=CC=C(C(=C1)C2=NC(C(=O)N(C3=C2C=C(C=C3)Cl)CCC#N)O)F,357.7720000000001,2.895180000000002,3,76.69,3,2,1,4
147,C1C(=O)NC2=C(C=C(C=C2)[N+](=O)[O-])C(=N1)C3=CC=CC=C3,281.271,2.3843000000000005,2,84.6,3,2,1,4
148,CC(=O)C1CCC2C1(CCC3C2CCC4C3(CCC(C4)(C)O)C)C,332.5280000000001,4.985300000000006,1,37.3,4,0,1,2
149,CC1=NN=C2N1C3=C(C=C(S3)Br)C(=NC2)C4=CC=CC=C4Cl,393.6970000000001,4.4041200000000025,1,43.07,4,3,0,5
150,CCC1=CC2=C(S1)N3C(=NN=C3CN=C2C4=CC=CC=C4Cl)C,342.8550000000001,4.2040200000000025,2,43.07,4,3,0,5
151,CC(=O)C1CCC2C1(CCC3C2CCC4C3(CCC(C4)O)C)C,318.50100000000003,4.595200000000005,1,37.3,4,0,1,2
152,CC1=CN=C2N1C3=C(C=C(C=C3)Br)C(=NC2CCC(=O)OC)C4=CC=CC=N4,439.3130000000002,4.183520000000003,4,69.37,4,3,0,6
153,C1=CC=C2C(=C1)C=CC=NN2,144.17699999999996,2.1111,0,24.39,2,1,1,2
154,C#CCN1C(=O)CN=C(C2=C1C=CC(=C2)Cl)C3=CC=CC=C3,308.76800000000003,3.1572000000000013,2,32.67,3,2,0,2
155,CN1CCN=C(C2=C1C=CC(=C2)Cl)C3=CC=CC=C3,270.763,3.627200000000002,1,15.6,3,2,0,2
156,CN1CCN(CC1)C=C2C(=O)N3C(=N2)CN=C(C4=C3C=CC(=C4)[N+](=O)[O-])C5=CC=CC=C5Cl,464.9130000000001,2.9331000000000023,3,94.65,5,2,0,7
157,C1=CC=C(C(=C1)C2=NC(C(=O)N(C3=C2C=C(C=C3)Cl)CCO)O)F,348.7610000000001,1.9738000000000007,3,73.13000000000001,3,2,2,4
158,CN1C2=C(C=C(C=C2)Cl)C(=NC(C1=O)O)C3=CC=CC=C3Cl,335.19000000000005,3.125600000000002,1,52.900000000000006,3,2,1,3
159,C1C(=O)NC2=C(C=C(C=C2)Cl)C(=N1)C3=CC=CC=C3,270.719,3.129500000000001,1,41.46,3,2,1,2
160,CC(=O)OC1C(=O)NC2=C(C=C(C=C2)Cl)C(=N1)C3=CC=CC=C3,328.75500000000005,3.018700000000001,2,67.76,3,2,1,4
161,C1=CC=C(C(=C1)C2=NC(C(=O)NC3=C2C=C(C=C3)Br)OC(=O)CCC(=O)O)Cl,465.68700000000024,3.626100000000002,5,105.05999999999999,3,2,2,5
162,C1CCC2=C(C1)C3=C(S2)NC(=O)CN=C3C4=CC=CC=C4,296.395,3.416400000000001,1,41.46,4,2,1,3
163,CC1COC2(N1CC(=O)NC3=C2C=C(C=C3)Cl)C4=CC=CC=C4Cl,363.244,3.867300000000003,1,41.57,4,2,1,3
164,CC1(CCC2C(C1)CCC3C2CCC4(C3CCC4C(=O)CN5C=C6CCCCC6=N5)C)O,438.6560000000003,5.350800000000007,3,55.120000000000005,6,1,1,4
165,CC1(CCC2C(C1)CCC3C2CCC4(C3CCC4C(=O)CN5C=CN=N5)C)O,385.5520000000001,3.867000000000003,3,68.01,5,1,1,5
166,CC1(CCC2C(C1)CCC3C2CCC4(C3CCC4C(=O)CN5C6=C(C=CC=N6)C=N5)C)O,435.61200000000014,5.020200000000005,3,68.01,6,2,1,5
167,CC1(CCC2C(C1)CCC3C2CCC4(C3CCC4C(=O)CN5C6=C(C=N5)N=CC=C6)C)O,435.61200000000014,5.020200000000005,3,68.01,6,2,1,5
168,CC1(CCC2C(C1)CCC3C2CCC4(C3CCC4C(=O)CN5C=CN=C5)C)O,384.5640000000001,4.472000000000005,3,55.120000000000005,5,1,1,4
169,CC1(CCC2C(C1)CCC3C2CCC4(C3CCC4C(=O)CN5C6=CC=CC=C6C=N5)C)O,434.62400000000014,5.625200000000007,3,55.120000000000005,6,2,1,4
170,CC1(CCC2C(C1)CCC3C2CCC4(C3CCC4C(=O)CN5C=NC=N5)C)O,385.5520000000001,3.867000000000003,3,68.01,5,1,1,5
171,CC1(CCC2C(C1)CCC3C2CCC4(C3CCC4C(=O)CN5C=CC=N5)C)O,384.5640000000001,4.472000000000005,3,55.120000000000005,5,1,1,4
172,CC1(CCC2C(C1)CCC3C2CCC4(C3CCC4C(=O)CN5C=NN=N5)C)O,386.5400000000001,3.2620000000000027,3,80.9,5,1,1,6
173,CC1(CCC2C(C1)CCC3C2CCC4(C3CCC4C(=O)CN5C6=C(CCCC6)C=N5)C)O,438.6560000000003,5.350800000000007,3,55.120000000000005,6,1,1,4
174,CC1(CCC2C(C1)CCC3C2CCC4(C3CCC4C(=O)CN5C6=C(C=CN=C6)C=N5)C)O,435.61200000000014,5.020200000000005,3,68.01,6,2,1,5
175,CC1(CCC2C(C1)CCC3C2CCC4(C3CCC4C(=O)CN5C=C6C=CN=CC6=N5)C)O,435.61200000000014,5.020200000000005,3,68.01,6,2,1,5
176,CC1(CCC2C(C1)CCC3C2CCC4(C3CCC4C(=O)CN5C=C6C=CC=CC6=N5)C)O,434.62400000000014,5.625200000000007,3,55.120000000000005,6,2,1,4
177,CC(C)(C(=O)C1=C(C2=CC(=C(N=C2O1)C3=C(C=C(C=C3)Cl)Cl)C4=CC=C(C=C4)Cl)NC(=O)CO)O,533.7950000000001,6.006400000000006,6,112.66000000000001,4,4,3,6
178,CC1(CCC2C(C1)CCC3C2CCC4(C3CCC4C(=O)CN5N=CN=N5)C)O,386.5400000000001,3.2620000000000027,3,80.9,5,1,1,6
179,CC1(CCC2C(C1)CCC3C2CCC4(C3CCC4C(=O)CN5C=C6C(=N5)C=CC=N6)C)O,435.61200000000014,5.020200000000005,3,68.01,6,2,1,5
180,CC1(CCC2C(C1)CCC3C2CCC4(C3CCC4C(=O)CN5C=C6C=NC=CC6=N5)C)O,435.61200000000014,5.020200000000005,3,68.01,6,2,1,5
181,CC1(CCC2C(C1)CCC3C2CCC4(C3CCC4C(=O)CN5N=CC=N5)C)O,385.5520000000001,3.867000000000003,3,68.01,5,1,1,5
182,CC1(CCC2C(C1)CCC3C2CCC4(C3CCC4C(=O)CN5C=C6C=CC=NC6=N5)C)O,435.61200000000014,5.020200000000005,3,68.01,6,2,1,5
183,C1CC(CNC1)C(=O)O,129.159,0.0706,1,49.33,1,0,2,2
184,CNC(=O)C1=C2CN=C(C3=C(N2C=N1)C=CC(=C3)C#C)C4=CC=CC=C4,340.3860000000001,2.5642000000000005,2,59.28,4,3,1,4
185,CNC(=O)C1=C2CN=C(C3=C(N2C=N1)C=CC(=C3)C#C)C4=CC=CC=C4F,358.3760000000001,2.7033000000000014,2,59.28,4,3,1,4
186,CC(C)C1=NOC(=N1)C2=C3CN=C(C4=C(N3C=N2)C=CC(=C4)C#C)C5=CC=CC=C5F,411.4400000000001,4.517100000000004,3,69.1,5,4,0,6
187,CNC(=O)C1=C2CN=C(C3=C(N2C=N1)C=CC(=C3)C#C)C4=CC=CC=N4,341.3740000000001,1.9592,2,72.17,4,3,1,5
188,CC(C)C1=NOC(=N1)C2=C3CN=C(C4=C(N3C=N2)C=CC(=C4)C#C)C5=CC=CC=N5,394.4380000000001,3.7730000000000024,3,81.99,5,4,0,7
189,CCC(OCC)OCC,132.203,1.7955,5,18.46,0,0,0,2
190,CCCCCCC(OCC)OCC,188.31099999999995,3.355900000000002,9,18.46,0,0,0,2
191,CCOC(=O)CCC1=CC=CC=C1,178.23100000000002,2.1822999999999997,4,26.3,1,1,0,2
192,CCOC(CC(C)C)OCC,160.25699999999998,2.4316000000000004,6,18.46,0,0,0,2
